URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Score (out of 10),Middle School Score (out of 10),High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Year Built,Property Type,HOA Dues,Lot Size,Garage Spaces,Has Pool,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor,Full Address,Zipcode
https://www.redfin.com/NV/Henderson/321-Perry-Ellis-Dr-89014/home/29665676,46,36,60,6,6,5,"321 Perry Ellis Dr,Henderson,NV89014","$430,000 ",3,2,"1,658",1996,Single Family Residential,$19 ,"7,405",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,321 Perry Ellis Dr,89014
https://www.redfin.com/NV/Henderson/304-Saint-Augustine-Ln-89014/home/29666658,42,35,62,6,6,5,"304 Saint Augustine Ln,Henderson,NV89014","$535,000 ",3,2,"2,168",1998,Single Family Residential,$0 ,"7,405",3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,304 Saint Augustine Ln,89014
https://www.redfin.com/NV/Henderson/1194-Golden-Spike-Ct-89014/home/29668070,43,32,37,6,6,5,"1194 Golden Spike Ct,Henderson,NV89014","$625,000 ",5,3,"3,018",1997,Single Family Residential,$20 ,"6,098",3,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,1194 Golden Spike Ct,89014
https://www.redfin.com/NV/Henderson/1149-Light-Sky-Ave-89074/home/29668245,46,33,45,6,4,5,"1149 Light Sky Ave,Henderson,NV89074","$458,000 ",4,2,"1,800",1998,Single Family Residential,$22 ,"6,098",3,FALSE,FALSE,Minimal,Minor,Severe,Minimal,1149 Light Sky Ave,89074
https://www.redfin.com/NV/Henderson/237-Collindale-St-89074/home/29668309,57,33,47,6,6,5,"237 Collindale St,Henderson,NV89074","$433,000 ",4,2,"1,584",2001,Single Family Residential,$22 ,"7,405",3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,237 Collindale St,89074
https://www.redfin.com/NV/Henderson/196-Boothbay-St-89074/home/29669216,54,35,38,6,4,5,"196 Boothbay St,Henderson,NV89074","$342,222 ",3,2.5,"1,537",1997,Townhouse,$95 ,"2,178",1,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,196 Boothbay St,89074
https://www.redfin.com/NV/Henderson/277-Ventana-Heights-St-89074/home/29669290,36,34,36,6,4,5,"277 Ventana Heights St,Las Vegas,NV89074","$410,000 ",3,2,"1,264",1999,Single Family Residential,$22 ,"6,098",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,277 Ventana Heights St,89074
https://www.redfin.com/NV/Henderson/1134-Evening-Canyon-Ave-89014/home/29669453,30,33,33,6,6,5,"1134 Evening Canyon Ave,Henderson,NV89014","$427,500 ",3,2,"1,920",1998,Single Family Residential,$20 ,"6,534",3,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,1134 Evening Canyon Ave,89014
https://www.redfin.com/NV/Henderson/205-Carson-Way-89015/home/29670288,46,32,52,9,4,5,"205 Carson Way,Henderson,NV89015","$315,000 ",3,2,"1,189",1959,Single Family Residential,$0 ,"7,405",1,FALSE,TRUE,Minimal,Major,Severe,Minimal,205 Carson Way,89015
https://www.redfin.com/NV/Henderson/245-Carson-Way-89015/home/29670485,42,31,37,9,4,5,"245 Carson Way,Henderson,NV89015","$315,000 ",3,2,"1,519",1959,Single Family Residential,$0 ,"6,098",0,FALSE,FALSE,Minimal,Major,Severe,Minimal,245 Carson Way,89015
https://www.redfin.com/NV/Henderson/11-Desert-Dawn-Ln-89074/home/29673696,30,27,51,8,6,7,"11 Desert Dawn Ln,Henderson,NV89074","$470,000 ",4,3,"2,727",1994,Single Family Residential,$41 ,"8,712",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,11 Desert Dawn Ln,89074
https://www.redfin.com/NV/Henderson/194-Webster-Way-89074/home/29674736,10,27,42,8,6,5,"194 Webster Way,Henderson,NV89074","$730,000 ",3,2.5,"2,938",1992,Single Family Residential,$88 ,"8,276",3,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,194 Webster Way,89074
https://www.redfin.com/NV/Henderson/2002-Spruce-Brook-Dr-89074/home/29677405,20,24,47,8,6,7,"2002 Spruce Brook Dr,Henderson,NV89074","$550,000 ",3,2,"1,989",1991,Single Family Residential,$38 ,"6,534",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,2002 Spruce Brook Dr,89074
https://www.redfin.com/NV/Henderson/1951-Thunder-Ridge-Cir-89012/home/29685482,45,24,34,9,7,7,"1951 Thunder Ridge Cir,Henderson,NV89012","$483,000 ",3,2.5,"1,969",1996,Single Family Residential,$67 ,"3,920",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,1951 Thunder Ridge Cir,89012
https://www.redfin.com/NV/Henderson/1722-Summerwood-Cir-89012/home/29686023,74,29,71,9,7,7,"1722 Summerwood Cir,Henderson,NV89012","$527,500 ",3,2,"1,976",1996,Single Family Residential,$73 ,"7,405",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,1722 Summerwood Cir,89012
https://www.redfin.com/NV/Henderson/1828-Thunder-Mountain-Dr-89012/home/29686318,69,16,64,9,7,7,"1828 Thunder Mountain Dr,Henderson,NV89012","$445,000 ",3,2,"1,254",1999,Single Family Residential,$40 ,"4,356",2,TRUE,TRUE,Minimal,Minor,Severe,Minimal,1828 Thunder Mountain Dr,89012
https://www.redfin.com/NV/Henderson/428-Wright-Way-89015/home/29689939,18,28,22,7,4,5,"428 Wright Way Way,Henderson,NV89015","$359,900 ",3,2,"1,369",1995,Single Family Residential,$0 ,"7,405",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,428 Wright Way Way,89015
https://www.redfin.com/NV/Henderson/410-Daffodil-Dr-89015/home/29690912,9,24,25,7,4,5,"410 Daffodil Dr,Henderson,NV89015","$310,000 ",3,2,"1,096",1979,Single Family Residential,$0 ,"6,534",1,FALSE,FALSE,Minimal,Major,Severe,Minimal,410 Daffodil Dr,89015
https://www.redfin.com/NV/Henderson/81-Zimmerman-St-89002/home/29691586,8,20,15,7,8,5,"81 Zimmerman St,Henderson,NV89002","$555,000 ",4,2.5,"2,302",1998,Single Family Residential,$86 ,"6,534",2,TRUE,TRUE,Major,Major,Severe,Minimal,81 Zimmerman St,89002
https://www.redfin.com/NV/Henderson/361-Island-Reef-Ave-89012/home/29691631,13,24,1,7,8,5,"361 Island Reef Ave,Henderson,NV89012","$345,000 ",2,2,"1,260",1999,Single Family Residential,$31 ,"6,098",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,361 Island Reef Ave,89012
https://www.redfin.com/NV/Henderson/2122-High-Mesa-Dr-89012/home/29692610,33,26,31,8,7,7,"2122 High Mesa Dr,Henderson,NV89012","$378,000 ",2,2,"1,230",1997,Single Family Residential,$65 ,"4,792",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2122 High Mesa Dr,89012
https://www.redfin.com/NV/Henderson/480-Eagle-Vista-Dr-89012/home/29694141,21,24,23,8,7,7,"480 Eagle Vista Dr,Henderson,NV89012","$542,000 ",2,2,"1,981",1997,Single Family Residential,$74 ,"6,098",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,480 Eagle Vista Dr,89012
https://www.redfin.com/NV/Henderson/1816-Cypress-Mesa-Dr-89012/home/29699072,4,20,1,9,7,7,"1816 Cypress Mesa Dr,Henderson,NV89012","$750,000 ",3,3,"2,165",2000,Single Family Residential,$74 ,"6,098",3,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,1816 Cypress Mesa Dr,89012
https://www.redfin.com/NV/Henderson/221-Fir-St-89015/home/29702926,30,27,45,6,4,3,"221 Fir St,Henderson,NV89015","$320,000 ",3,2,"1,078",1971,Single Family Residential,$0 ,"6,098",1,FALSE,TRUE,Minimal,Major,Severe,Minimal,221 Fir St,89015
https://www.redfin.com/NV/Henderson/1015-Brookside-Ct-89015/home/29703073,38,26,47,6,4,3,"1015 Brookside Ct,Henderson,NV89015","$330,000 ",2,2,937,1986,Single Family Residential,$0 ,"6,970",1,FALSE,TRUE,Minimal,Major,Severe,Minimal,1015 Brookside Ct,89015
https://www.redfin.com/NV/Henderson/1003-Center-St-89015/home/29703118,45,26,60,6,4,3,"1003 Center St,Henderson,NV89015","$320,000 ",4,2,"1,344",1972,Single Family Residential,$0 ,"7,405",1,FALSE,TRUE,Minimal,Major,Severe,Minimal,1003 Center St,89015
https://www.redfin.com/NV/Henderson/431-Bell-Ave-89015/home/29703316,23,26,34,6,4,3,"431 Bell Ave,Henderson,NV89015","$300,000 ",3,3,"1,152",1987,Single Family Residential,$0 ,"6,970",2,FALSE,TRUE,Major,Major,Severe,Minimal,431 Bell Ave,89015
https://www.redfin.com/NV/Henderson/265-Dahlia-St-89015/home/29704209,22,26,33,7,4,3,"265 Dahlia St,Henderson,NV89015","$346,000 ",3,2,"1,100",1995,Single Family Residential,$0 ,"5,663",2,FALSE,FALSE,Moderate,Major,Severe,Minimal,265 Dahlia St,89015
https://www.redfin.com/NV/Henderson/211-Oleander-Pl-89015/home/29704350,18,26,32,7,4,3,"211 Oleander Pl,Henderson,NV89015","$483,000 ",3,3,"1,896",1997,Single Family Residential,$0 ,"7,405",3,TRUE,TRUE,Minimal,Major,Severe,Minimal,211 Oleander Pl,89015
https://www.redfin.com/NV/Henderson/220-Pretty-Sunset-Ter-89015/home/29704652,15,24,28,7,4,3,"220 Pretty Sunset Ter,Henderson,NV89015","$365,000 ",3,2,"1,160",1994,Single Family Residential,$0 ,"6,098",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,220 Pretty Sunset Ter,89015
https://www.redfin.com/NV/Henderson/814-Anchor-Dr-89015/home/29704723,15,25,30,7,4,3,"814 Anchor Dr,Henderson,NV89015","$385,000 ",3,2,"1,450",1989,Single Family Residential,$21 ,"5,663",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,814 Anchor Dr,89015
https://www.redfin.com/NV/Henderson/111-Maple-St-89015/home/29706518,36,35,70,2,4,3,"111 Maple St,Henderson,NV89015","$295,000 ",4,2,"1,592",1970,Single Family Residential,$0 ,"6,098",0,FALSE,TRUE,Minimal,Major,Severe,Minimal,111 Maple St,89015
https://www.redfin.com/NV/Henderson/241-Queen-Marie-Ct-89015/home/29707404,36,36,51,7,4,3,"241 Queen Marie Ct,Henderson,NV89015","$370,000 ",3,2,"1,248",1982,Single Family Residential,$0 ,"6,534",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,241 Queen Marie Ct,89015
https://www.redfin.com/NV/Henderson/425-McKenzie-Dr-89015/home/29707667,31,35,52,7,4,3,"425 Mckenzie Dr,Henderson,NV89015","$350,000 ",3,2,"1,338",1979,Single Family Residential,$0 ,"6,098",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,425 Mckenzie Dr,89015
https://www.redfin.com/NV/Henderson/103-E-Pacific-Ave-89015/home/29709409,72,38,62,9,4,5,"103 E Pacific Ave,Henderson,NV89015","$342,000 ",3,2,"1,140",1942,Single Family Residential,$0 ,12632,0,FALSE,FALSE,Minimal,Major,Severe,Minimal,103 E Pacific Ave,89015
https://www.redfin.com/NV/Henderson/203-E-Van-Wagenen-St-89015/home/29711049,55,34,39,9,4,5,"203 E Van Wagenen St,Henderson,NV89015","$225,000 ",3,1.5,"1,080",1971,Townhouse,$260 ,871,0,TRUE,FALSE,Minimal,Major,Severe,Minimal,203 E Van Wagenen St,89015
https://www.redfin.com/NV/Henderson/315-E-Van-Wagenen-St-89015/home/29711096,56,34,29,9,4,5,"315 E Van Wagenen St,Henderson,NV89015","$185,000 ",2,1,762,1971,Townhouse,$250 ,"1,307",0,TRUE,TRUE,Minimal,Major,Severe,Minimal,315 E Van Wagenen St,89015
https://www.redfin.com/NV/Henderson/984-Broken-Reed-Ct-89015/home/29714128,24,36,41,7,4,3,"984 Broken Reed Ct,Henderson,NV89015","$400,000 ",3,2,"1,547",1997,Single Family Residential,$24 ,"5,663",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,984 Broken Reed Ct,89015
https://www.redfin.com/NV/Henderson/2042-Buckeye-Reef-St-89002/home/29716825,21,33,30,7,4,3,"2042 Buckeye Reef St,Henderson,NV89002","$425,100 ",3,2,"1,587",1996,Single Family Residential,$0 ,"6,098",3,FALSE,TRUE,Minimal,Major,Severe,Minimal,2042 Buckeye Reef St,89002
https://www.redfin.com/NV/Henderson/1581-Equestrian-Dr-89002/home/29717557,12,18,34,7,4,3,"1581 Equestrian Dr,Henderson,NV89002","$549,950 ",3,3,"1,959",1988,Single Family Residential,$0 ,14810,2,FALSE,TRUE,Minimal,Major,Severe,Minimal,1581 Equestrian Dr,89002
https://www.redfin.com/NV/Henderson/906-Big-Horn-St-89002/home/29719027,24,30,33,7,8,5,"906 Big Horn St,Henderson,NV89002","$365,000 ",5,2,"1,448",1996,Single Family Residential,$0 ,"6,098",0,FALSE,TRUE,Minimal,Major,Severe,Minimal,906 Big Horn St,89002
https://www.redfin.com/NV/Henderson/406-Scenic-Dr-89002/home/29719844,44,33,32,5,8,5,"406 Scenic Dr,Henderson,NV89002","$412,000 ",3,2,"1,611",1971,Single Family Residential,$0 ,"8,276",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,406 Scenic Dr,89002
https://www.redfin.com/NV/Henderson/723-Strawberry-Pl-89002/home/29721948,42,37,36,5,8,5,"723 Strawberry Pl,Henderson,NV89002","$409,000 ",3,2,"1,416",1982,Single Family Residential,$0 ,"6,534",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,723 Strawberry Pl,89002
https://www.redfin.com/NV/Henderson/124-Mint-Orchard-Dr-89002/home/29722416,34,19,28,7,8,5,"124 Mint Orchard Dr,Henderson,NV89002","$480,000 ",3,2,"1,802",1995,Single Family Residential,$17 ,"7,841",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,124 Mint Orchard Dr,89002
https://www.redfin.com/NV/Henderson/113-Tamarack-Dr-89002/home/29722493,44,23,23,5,8,5,"113 Tamarack Dr,Henderson,NV89002","$347,995 ",3,2.5,"1,468",1996,Single Family Residential,$0 ,"6,534",3,FALSE,TRUE,Minimal,Major,Severe,Minimal,113 Tamarack Dr,89002
https://www.redfin.com/NV/Henderson/825-Cypress-Pines-Way-89002/home/29724520,16,19,25,7,8,5,"825 Cypress Pines Way,Henderson,NV89002","$435,000 ",3,2,"1,802",1994,Single Family Residential,$17 ,"6,970",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,825 Cypress Pines Way,89002
https://www.redfin.com/NV/Henderson/847-Woodtack-Cove-Way-89002/home/29725328,22,14,15,7,8,5,"847 Woodtack Cove Way,Henderson,NV89002","$404,000 ",3,2,"1,668",1996,Single Family Residential,$17 ,"6,970",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,847 Woodtack Cove Way,89002
https://www.redfin.com/NV/Boulder-City/1310-Marita-Dr-89005/home/29732402,35,0,35,7,8,5,"1310 Marita Dr,Boulder City,NV89005","$390,000 ",4,2.5,"1,982",1972,Single Family Residential,$0 ,"7,405",2,TRUE,FALSE,Minimal,Major,Severe,Minimal,1310 Marita Dr,89005
https://www.redfin.com/NV/Boulder-City/768-Christina-Dr-89005/home/29733571,21,0,25,7,8,5,"768 Christina Dr,Boulder City,NV89005","$425,000 ",3,2,"1,231",1982,Single Family Residential,$0 ,"8,276",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,768 Christina Dr,89005
https://www.redfin.com/NV/Boulder-City/1504-Irene-Dr-89005/home/29735883,18,0,32,7,8,5,"1504 Irene Dr,Boulder City,NV89005","$565,000 ",4,3.5,"2,280",1977,Single Family Residential,$0 ,"7,841",3,FALSE,TRUE,Minimal,Major,Severe,Minimal,1504 Irene Dr,89005
https://www.redfin.com/NV/Boulder-City/889-Shirley-Ln-89005/home/29736900,18,0,34,7,8,5,"889 Shirley Ln,Boulder City,NV89005","$425,000 ",3,2,"1,543",1978,Single Family Residential,$0 ,"7,841",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,889 Shirley Ln,89005
https://www.redfin.com/NV/Henderson/560-Carmel-Mesa-Dr-89012/home/29838580,29,24,26,9,7,7,"560 Carmel Mesa Dr,Henderson,NV89012","$365,000 ",2,2,"1,036",2000,Single Family Residential,$74 ,"4,356",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,560 Carmel Mesa Dr,89012
https://www.redfin.com/NV/Henderson/201-Crown-Imperial-St-89074/home/29880007,69,34,40,6,4,5,"201 Crown Imperial St,Henderson,NV89074","$355,000 ",3,2,"1,311",2000,Townhouse,$220 ,"3,653",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,201 Crown Imperial St,89074
https://www.redfin.com/NV/Henderson/2556-Forest-City-Dr-89052/home/29886070,12,0,26,9,8,4,"2556 Forest City Dr,Henderson,NV89052","$1,480,000 ",3,3.5,"3,457",2001,Single Family Residential,$138 ,10890,2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2556 Forest City Dr,89052
https://www.redfin.com/NV/Henderson/2008-Colvin-Run-Dr-89052/home/29888844,4,0,19,9,8,4,"2008 Colvin Run Dr,Henderson,NV89052","$1,180,000 ",4,3,"3,327",2002,Single Family Residential,$138 ,"9,583",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2008 Colvin Run Dr,89052
https://www.redfin.com/NV/Henderson/6412-Saddle-Up-Ave-89011/unit-102/home/29894805,39,38,38,4,2,3,"6412 Saddle Up Ave #102,Henderson,NV89011","$280,000 ",2,2.5,"1,167",2003,Townhouse,$133 ,871,1,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,6412 Saddle Up Ave #102,89011
https://www.redfin.com/NV/Henderson/16-Wade-Hampton-Trl-89052/home/29905296,9,0,4,9,8,7,"16 Wade Hampton Trl,Henderson,NV89052","$1,900,000 ",4,4.5,"3,592",2002,Single Family Residential,$273 ,13504,3,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,16 Wade Hampton Trl,89052
https://www.redfin.com/NV/Henderson/3019-Stratmoor-Hills-Ave-89052/home/29905347,4,0,19,9,8,4,"3019 Stratmoor Hills Ave,Henderson,NV89052","$595,000 ",3,3,"2,642",2001,Single Family Residential,$138 ,"10,454",2,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,3019 Stratmoor Hills Ave,89052
https://www.redfin.com/NV/Henderson/91-Stock-Option-St-89074/unit-2/home/29915734,51,31,47,6,4,5,"91 Stock Option St #2,Henderson,NV89074","$340,000 ",3,2.5,"1,375",2002,Townhouse,$162 ,871,2,TRUE,TRUE,Minimal,Major,Severe,Minimal,91 Stock Option St #2,89074
https://www.redfin.com/NV/Henderson/1285-Large-Cap-Dr-89074/unit-2/home/29942565,55,31,55,6,4,5,"1285 Large Cap Dr #2,Henderson,NV89074","$353,000 ",3,2.5,"1,375",2002,Townhouse,$162 ,871,2,TRUE,TRUE,Moderate,Major,Severe,Minimal,1285 Large Cap Dr #2,89074
https://www.redfin.com/NV/Henderson/728-Tossa-de-Mar-Ave-89002/home/29943660,11,18,21,7,8,5,"728 Tossa De Mar Ave,Henderson,NV89002","$475,000 ",3,2,"2,053",2003,Single Family Residential,$90 ,"6,534",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,728 Tossa De Mar Ave,89002
https://www.redfin.com/NV/Henderson/2092-Mountain-City-St-89052/home/29947255,26,0,38,9,8,4,"2092 Mountain City St,Henderson,NV89052","$400,100 ",2,2,"1,496",2004,Single Family Residential,$138 ,"5,663",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2092 Mountain City St,89052
https://www.redfin.com/NV/Henderson/789-Calamus-Palm-Pl-89011/home/52623922,36,36,31,4,2,3,"789 Calamus Palm Pl,Henderson,NV89011","$385,000 ",3,2.5,"1,892",2013,Single Family Residential,$84 ,"3,049",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,789 Calamus Palm Pl,89011
https://www.redfin.com/NV/Henderson/1309-Jewelstone-Cir-89012/home/60188060,69,35,64,6,7,5,"1309 Jewelstone Cir,Henderson,NV89012","$398,000 ",3,3,"2,085",2015,Townhouse,$235 ,"1,307",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,1309 Jewelstone Cir,89012
https://www.redfin.com/NV/Henderson/1977-Via-Firenze-89044/home/65556563,6,0,61,10,8,4,"1977 Via Firenze,Henderson,NV89044","$435,000 ",3,2.5,"1,800",2014,Townhouse,$130 ,"1,742",2,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,1977 Via Firenze,89044
https://www.redfin.com/NV/Henderson/1109-Via-Della-Costrella-89011/home/109633497,0,0,36,7,4,3,"1109 Via Della Costrella,Henderson,NV89011","$660,000 ",3,2.5,"2,472",2015,Single Family Residential,$200 ,"6,098",2,TRUE,TRUE,Minimal,Minor,Severe,Minimal,1109 Via Della Costrella,89011
https://www.redfin.com/NV/Henderson/701-Tidal-Flats-St-89002/home/113140376,21,34,51,5,8,5,"701 Tidal Flats St,Henderson,NV89002","$540,000 ",4,2,"2,528",2016,Single Family Residential,$44 ,"6,534",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,701 Tidal Flats St,89002
https://www.redfin.com/NV/Henderson/1525-Spiced-Wine-Ave-89074/unit-16104/home/143400805,21,31,33,8,6,7,"1525 Spiced Wine Ave #16104,Henderson,NV89074","$352,500 ",3,2.5,"1,412",2017,Townhouse,$240 ,"5,456",2,TRUE,FALSE,0,0,0,0,1525 Spiced Wine Ave #16104,89074
https://www.redfin.com/NV/Las-Vegas/6435-Point-Isabel-Way-89122/home/145870763,24,34,50,4,2,3,"6435 Point Isabel Way,Las Vegas,NV89122","$388,800 ",3,2.5,"1,722",2018,Single Family Residential,$65 ,"3,049",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,6435 Point Isabel Way,89122
https://www.redfin.com/NV/Henderson/1072-Upper-Springs-St-89002/home/147876643,19,0,18,9,8,5,"1072 Upper Springs St,Henderson,NV89002","$620,000 ",5,3,"2,508",2018,Single Family Residential,$50 ,"5,663",2,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,1072 Upper Springs St,89002
https://www.redfin.com/NV/Henderson/338-Espressivo-St-89011/home/161754406,25,28,47,6,4,3,"338 Espressivo St,Henderson,NV89011","$545,000 ",4,2.5,"2,422",2018,Single Family Residential,$50 ,"5,663",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,338 Espressivo St,89011
https://www.redfin.com/NV/Henderson/211-E-Kimberly-Dr-89015/home/166566234,47,23,31,7,4,5,"211 E Kimberly Dr,Henderson,NV89015","$960,000 ",5,3.5,"3,848",2023,Single Family Residential,$0 ,16553,3,FALSE,TRUE,Minimal,Major,Severe,Minimal,211 E Kimberly Dr,89015
https://www.redfin.com/NV/Henderson/403-Andy-Wheeler-Dr-89011/home/167787119,22,24,41,6,4,3,"403 Andy Wheeler Dr,Henderson,NV89011","$410,000 ",3,2.5,"1,486",2019,Single Family Residential,$40 ,"3,485",2,TRUE,TRUE,Minimal,Minor,Severe,Minimal,403 Andy Wheeler Dr,89011
https://www.redfin.com/NV/Boulder-City/1535-Bryce-Canyon-St-89005/home/167795877,27,0,28,7,8,5,"1535 Bryce Canyon St,Boulder City,NV89005","$636,000 ",3,3,"2,251",2019,Single Family Residential,$50 ,"7,405",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,1535 Bryce Canyon St,89005
https://www.redfin.com/NV/Henderson/624-Cultures-St-89011/home/169241339,6,21,31,6,4,3,"624 Cultures St,Henderson,NV89011","$493,000 ",3,2.5,"1,971",2020,Single Family Residential,$40 ,"5,227",2,FALSE,TRUE,Minimal,Minor,Severe,Minimal,624 Cultures St,89011
https://www.redfin.com/NV/Henderson/965-Nevada-State-Dr-89002/unit-21102/home/169242844,20,37,31,7,8,5,"965 Nevada State Dr #21102,Henderson,NV89002","$340,000 ",3,2.5,"1,527",2021,Townhouse,$180 ,"4,792",2,TRUE,TRUE,0,0,0,0,965 Nevada State Dr #21102,89002
https://www.redfin.com/NV/Henderson/89-Lake-Oasis-St-89011/home/171301906,1,0,0,7,4,3,"89 Lake Oasis St,Henderson,NV89011","$615,000 ",3,2.5,"2,028",2021,Single Family Residential,$353 ,"6,098",2,TRUE,TRUE,0,0,0,0,89 Lake Oasis St,89011
https://www.redfin.com/NV/Henderson/932-E-Sunset-Rd-89011/home/171302356,13,22,34,6,4,3,"932 E Sunset Rd,Henderson,NV89011","$500,000 ",3,3,"2,266",2020,Single Family Residential,$50 ,"4,356",2,TRUE,TRUE,0,0,0,0,932 E Sunset Rd,89011
https://www.redfin.com/NV/Henderson/731-Cottonwood-Hill-Pl-89011/home/175528274,0,20,31,6,4,3,"731 Cottonwood Hill Pl,Henderson,NV89011","$467,720 ",3,2.5,"1,790",2023,Single Family Residential,$40 ,"3,485",2,TRUE,FALSE,0,0,0,0,731 Cottonwood Hill Pl,89011
https://www.redfin.com/NV/Henderson/729-Cottonwood-Hill-Pl-89011/home/175528275,0,20,31,6,4,3,"729 Cottonwood Hill Pl,Henderson,NV89011","$456,950 ",4,2.5,"1,800",2023,Single Family Residential,$40 ,"3,485",2,TRUE,TRUE,0,0,0,0,729 Cottonwood Hill Pl,89011
https://www.redfin.com/NV/Henderson/307-Bay-Village-Pl-89011/home/177309564,8,31,27,6,4,3,"307 Bay Village Pl,Henderson,NV89011","$400,000 ",3,2.5,"1,711",2023,Townhouse,$82 ,"2,614",2,TRUE,TRUE,0,0,0,0,307 Bay Village Pl,89011
https://www.redfin.com/NV/Henderson/57-Tatahatso-Point-St-89011/home/177327882,0,0,0,7,4,3,"57 Tatahatso Point St,Henderson,NV89011","$591,345 ",3,2,"1,740",2023,Single Family Residential,$248 ,"5,663",2,TRUE,TRUE,0,0,0,0,57 Tatahatso Point St,89011
https://www.redfin.com/NV/Henderson/377-Old-Erie-Pl-89011/home/184007626,2,30,26,6,4,3,"377 Old Erie Pl,Henderson,NV89011","$522,990 ",2,2.5,"1,788",2023,Single Family Residential,$50 ,"6,098",2,FALSE,TRUE,0,0,0,0,377 Old Erie Pl,89011
https://www.redfin.com/NV/Henderson/48-Cadence-Crest-Ave-89011/home/185121364,1,28,30,6,4,3,"48 Cadence Crest Ave,Henderson,NV89011","$447,435 ",3,2,"1,523",2023,Single Family Residential,$50 ,"4,313",2,TRUE,FALSE,0,0,0,0,48 Cadence Crest Ave,89011
https://www.redfin.com/NV/Henderson/879-Mary-Baer-Way-89011/home/185121370,0,26,31,6,4,3,"879 Mary Baer Walk,Henderson,NV89011","$478,859 ",3,2,"1,813",2023,Single Family Residential,$50 ,"5,959",2,TRUE,FALSE,0,0,0,0,879 Mary Baer Walk,89011
https://www.redfin.com/NV/Henderson/227-Wewatta-AVE-Unknown/home/185575654,72,38,70,2,4,3,"227 Wewatta Ave,Henderson,NV89011","$372,858 ",3,2.5,"1,479",2023,Single Family Residential,$120 ,"1,742",2,FALSE,TRUE,0,0,0,0,227 Wewatta Ave,89011
https://www.redfin.com/NV/Henderson/384-Winter-Dove-ST-89011/unit-298/home/186023685,4,14,32,7,2,3,"384 Winter Dove St Lot 298,Henderson,NV89011","$507,960 ",5,3,"2,665",2023,Single Family Residential,$50 ,"5,074",2,TRUE,TRUE,0,0,0,0,384 Winter Dove St Lot 298,89011
https://www.redfin.com/NV/Henderson/388-Blanca-Springs-Dr-89014/unit-341/home/186133092,57,35,44,8,6,5,"388 Spring Dove Ave Lot 341,Henderson,NV89011","$522,990 ",5,3,"2,988",2023,Single Family Residential,$50 ,"4,188",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,388 Spring Dove Ave Lot 341,89011
