URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Score (out of 10),Middle School Score (out of 10),High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Year Built,Property Type,HOA Dues,Lot Size,Garage Spaces,Has Pool,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor,Full Address,Zipcode
https://www.redfin.com/NV/Henderson/929-Kyanite-Ln-89011/unit-163/home/186677715,26,38,28,4,2,3,"929 Kyanite Ln Lot 163,Henderson,NV89011","$369,645 ",3,2,"1,374",2023,Townhouse,$165 ,"1,307",2,FALSE,TRUE,Minimal,Minor,Severe,Minimal,929 Kyanite Ln Lot 163,89011
https://www.redfin.com/NV/Henderson/45-Desert-Juniper-Ln-89011/home/170372487,47,33,60,6,7,5,"45 Desert Juniper Ln,Henderson,NV89011","$718,000 ",4,3,"2,492",2021,Single Family Residence,$353 ,"6,098",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,45 Desert Juniper Ln,89011
https://www.redfin.com/NV/Henderson/708-N-Water-St-89015/home/170579455,22,33,31,6,4,3,"708 N Water St,Henderson,NV89015","$398,000 ",3,2.5,"1,503",2020,Townhouse,$83 ,"2,178",2,TRUE,TRUE,0,0,0,0,708 N Water St,89015
https://www.redfin.com/NV/Las-Vegas/4015-Russian-Rider-Dr-89122/home/29181997,9,35,26,2,4,2,"4015 Russian Rider Dr,Las Vegas,NV89122","$395,000 ",3,2,"1,656",2006,Single Family Residence,$60 ,"5,663",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,4015 Russian Rider Dr,89122
https://www.redfin.com/NV/Henderson/860-Moncure-St-89011/home/185107590,0,22,31,7,4,3,"860 Moncure St,Henderson,NV89011","$441,055 ",3,2.5,"1,675",2023,Single Family Residence,$50 ,"3,920",2,TRUE,FALSE,Minimal,Minor,Extreme,Minimal,860 Moncure St,89011
https://www.redfin.com/NV/Henderson/34-Sun-Lily-Ln-89011/home/175524616,4,0,1,7,4,3,"34 Sun Lily Ln,Henderson,NV89011","$649,900 ",3,2,"2,028",2022,Single Family Residence,$343 ,"6,098",2,TRUE,TRUE,0,0,0,0,34 Sun Lily Ln,89011
https://www.redfin.com/NV/Henderson/867-Moncure-St-89011/home/185107579,0,22,31,7,4,3,"867 Moncure St,Henderson,NV89011","$476,397 ",3,2.5,"1,943",2023,Single Family Residence,$50 ,"3,485",2,TRUE,FALSE,Minimal,Minor,Extreme,Minimal,867 Moncure St,89011
https://www.redfin.com/NV/Henderson/864-Moncure-St-89011/home/185107588,0,22,31,7,4,3,"864 Moncure St,Henderson,NV89011","$446,305 ",3,2.5,"1,675",2023,Single Family Residence,$50 ,"3,485",2,TRUE,FALSE,Minimal,Minor,Extreme,Minimal,864 Moncure St,89011
https://www.redfin.com/NV/Henderson/859-Moncure-St-89011/home/185107574,0,22,31,7,4,3,"859 Moncure St,Henderson,NV89011","$521,279 ",4,3,"2,119",2023,Single Family Residence,$50 ,"4,356",2,TRUE,TRUE,Minimal,Minor,Extreme,Minimal,859 Moncure St,89011
https://www.redfin.com/NV/Henderson/217-Jaldena-Ln-Unknown/home/185107555,0,22,31,7,4,3,"217 Jaldena Ln,Henderson,NV89011","$540,799 ",4,3,"2,119",2023,Single Family Residence,$50 ,"4,356",2,TRUE,TRUE,Minimal,Minor,Extreme,Minimal,217 Jaldena Ln,89011
https://www.redfin.com/NV/Henderson/1016-Skyforest-Dr-89011/home/29447602,11,35,33,7,2,3,"1016 Skyforest Dr,Henderson,NV89011","$360,000 ",3,2,"1,382",1998,Single Family Residence,$20 ,"5,227",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,1016 Skyforest Dr,89011
https://www.redfin.com/NV/Henderson/313-Royal-Legato-Ct-89015/home/169241537,11,31,35,6,4,3,"313 Royal Legato Ct,Henderson,NV89015","$430,000 ",3,2,"1,662",2020,Single Family Residence,$50 ,"4,792",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,313 Royal Legato Ct,89015
https://www.redfin.com/NV/Henderson/496-Sellers-Pl-89011/home/29670188,24,35,39,3,4,3,"496 Sellers Pl,Henderson,NV89011","$215,000 ",2,1.5,992,1983,Townhouse,$189 ,871,2,FALSE,TRUE,Moderate,Moderate,Severe,Minimal,496 Sellers Pl,89011
https://www.redfin.com/NV/Henderson/454-Sellers-Pl-89011/home/29670178,29,35,41,3,4,3,"454 Sellers Pl,Henderson,NV89011","$185,000 ",2,1.5,992,1982,Townhouse,$180 ,871,2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,454 Sellers Pl,89011
https://www.redfin.com/NV/Henderson/8-Via-del-Fiume-89011/home/166148095,8,0,20,7,4,3,"8 Via Del Fiume,Henderson,NV89011","$640,000 ",3,2,"1,924",2019,Single Family Residence,$203 ,"6,970",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,8 Via Del Fiume,89011
https://www.redfin.com/NV/Las-Vegas/4567-Dennis-Way-89121/home/29428164,56,41,54,3,2,2,"4567 Dennis Way,Las Vegas,NV89121","$400,000 ",3,2,"1,620",1976,Single Family Residence,$0 ,"7,405",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,4567 Dennis Way,89121
https://www.redfin.com/NV/Las-Vegas/6089-Forest-Pony-Ave-89122/home/29480900,2,20,31,2,4,2,"6089 Forest Pony Ave,Las Vegas,NV89122","$375,000 ",2,2,"1,570",2008,Single Family Residence,$115 ,"5,227",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,6089 Forest Pony Ave,89122
https://www.redfin.com/NV/Henderson/6342-Heavy-Gorge-Ave-89011/unit-103/home/29887005,41,38,49,4,2,3,"6342 Heavy Gorge Ave #103,Henderson,NV89011","$319,000 ",3,2.5,"1,553",2001,Townhouse,$135 ,871,2,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,6342 Heavy Gorge Ave #103,89011
https://www.redfin.com/NV/Las-Vegas/4753-El-Tesoro-Ave-89121/home/29428302,81,47,59,5,2,2,"4753 El Tesoro Ave,Las Vegas,NV89121","$409,900 ",4,2,"2,153",1968,Single Family Residence,$0 ,"6,534",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,4753 El Tesoro Ave,89121
https://www.redfin.com/NV/Henderson/465-Punto-Vallata-Dr-89011/home/29028281,12,0,28,7,4,3,"465 Punto Vallata Dr,Henderson,NV89011","$815,000 ",4,3.5,"4,198",2007,Single Family Residence,$185 ,"6,970",3,TRUE,TRUE,Minimal,Minor,Severe,Minimal,465 Punto Vallata Dr,89011
https://www.redfin.com/NV/Henderson/870-N-Water-St-89011/home/109635128,25,25,51,6,4,3,"870 N Water St,Henderson,NV89011","$475,000 ",3,2.5,"2,276",2016,Single Family Residence,$40 ,"3,485",2,TRUE,FALSE,Minimal,Minor,Severe,Minimal,870 N Water St,89011
https://www.redfin.com/NV/Henderson/1408-Evening-Song-Ave-89012/home/29837559,80,35,67,9,7,7,"1408 Evening Song Ave,Henderson,NV89012","$385,000 ",4,2.5,"1,506",2000,Single Family Residence,$119 ,"1,742",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,1408 Evening Song Ave,89012
https://www.redfin.com/NV/Las-Vegas/6348-Jacobville-Ct-89122/home/65557063,14,35,48,4,2,3,"6348 Jacobville Ct,Las Vegas,NV89122","$420,000 ",3,3,"2,173",2014,Single Family Residence,$65 ,"5,663",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,6348 Jacobville Ct,89122
https://www.redfin.com/NV/Henderson/215-Jaldena-Ln-Unknown/home/185107383,0,22,31,7,4,3,"215 Jaldena Ln,Henderson,NV89011","$498,299 ",3,2.5,"1,792",2023,Single Family Residence,$50 ,"4,356",2,TRUE,TRUE,Minimal,Minor,Extreme,Minimal,215 Jaldena Ln,89011
https://www.redfin.com/NV/Henderson/221-Jaldena-Ln-Unknown/home/185107557,0,22,31,7,4,3,"221 Jaldena Ln,Henderson,NV89011","$485,490 ",4,2.5,"2,001",2023,Single Family Residence,$50 ,"3,485",2,TRUE,TRUE,Minimal,Minor,Extreme,Minimal,221 Jaldena Ln,89011
https://www.redfin.com/NV/Henderson/2312-Janesville-Ln-89044/home/29498307,2,0,1,9,8,4,"2312 Janesville Ln,Henderson,NV89044","$739,000 ",3,3.5,"2,708",2007,Single Family Residence,$110 ,"7,841",3,TRUE,TRUE,Minimal,Major,Severe,Minimal,2312 Janesville Ln,89044
https://www.redfin.com/NV/Henderson/3577-Sorridere-Ln-89044/home/177148770,0,0,24,10,8,4,"3577 Sorridere Ln,Henderson,NV89044","$429,900 ",3,2.5,"1,809",2022,Townhouse,$120 ,"2,178",2,TRUE,TRUE,Minimal,Minor,Severe,Minimal,3577 Sorridere Ln,89044
https://www.redfin.com/NV/Henderson/2213-Bon-Papa-Ct-89044/home/29301768,3,0,20,9,8,4,"2213 Bon Papa Ct,Henderson,NV89044","$728,000 ",5,3.5,"3,250",2007,Single Family Residence,$52 ,"7,841",3,TRUE,TRUE,Severe,Major,Severe,Minimal,2213 Bon Papa Ct,89044
https://www.redfin.com/NV/Henderson/2131-Fort-Sanders-St-89052/home/29906267,3,0,11,9,8,4,"2131 Fort Sanders St,Henderson,NV89052","$624,999 ",2,3,"2,133",2002,Single Family Residence,$138 ,"9,583",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2131 Fort Sanders St,89052
https://www.redfin.com/NV/Henderson/2520-Lochmaben-St-89044/home/29043981,12,0,30,9,8,4,"2520 Lochmaben St,Henderson,NV89044","$825,000 ",4,3,"2,870",2006,Single Family Residence,$138 ,"18,295",3,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,2520 Lochmaben St,89044
https://www.redfin.com/NV/Henderson/2604-Centaurus-St-89044/home/29072083,6,0,9,9,8,4,"2604 Centaurus St,Henderson,NV89044","$399,987 ",3,2,"1,248",2006,Single Family Residence,$84 ,"4,356",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2604 Centaurus St,89044
https://www.redfin.com/NV/Henderson/2421-Padulle-Pl-89044/home/170374977,3,0,16,10,8,4,"2421 Padulle Pl,Henderson,NV89044","$365,000 ",2,2.5,"1,366",2022,Townhouse,$160 ,"2,178",2,TRUE,FALSE,0,0,0,0,2421 Padulle Pl,89044
https://www.redfin.com/NV/Henderson/2836-Blythswood-Sq-89044/home/29013548,6,0,27,9,8,4,"2836 Blythswood Sq,Henderson,NV89044","$475,000 ",3,2.5,"1,666",2004,Single Family Residence,$72 ,"4,356",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2836 Blythswood Sq,89044
https://www.redfin.com/NV/Henderson/2488-Sturrock-Dr-89044/home/29001202,37,0,37,9,8,4,"2488 Sturrock Dr,Henderson,NV89044","$549,500 ",3,2.5,"2,438",2004,Single Family Residence,$72 ,"6,534",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,2488 Sturrock Dr,89044
https://www.redfin.com/NV/Henderson/2563-Evening-Twilight-Ave-89044/home/28996700,14,0,21,9,8,4,"2563 Evening Twilight Ave,Henderson,NV89044","$395,000 ",2,2,"1,142",2004,Single Family Residence,$84 ,"4,356",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2563 Evening Twilight Ave,89044
https://www.redfin.com/NV/Henderson/2503-Stardust-Valley-Dr-89044/home/28995046,8,0,18,9,8,4,"2503 Stardust Valley Dr,Henderson,NV89044","$469,900 ",3,2,"1,768",2004,Single Family Residence,$84 ,"7,841",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2503 Stardust Valley Dr,89044
https://www.redfin.com/NV/Henderson/2123-Burtonsville-Dr-89044/home/29042587,13,0,16,9,8,4,"2123 Burtonsville Dr,Henderson,NV89044","$495,000 ",3,3,"1,496",2005,Single Family Residence,$138 ,"7,405",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,2123 Burtonsville Dr,89044
https://www.redfin.com/NV/Henderson/3175-Arco-Ave-89044/home/146417515,19,0,50,10,8,4,"3175 Arco Ave,Henderson,NV89044","$389,995 ",3,2.5,"1,412",2017,Townhouse,$160 ,"1,742",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,3175 Arco Ave,89044
https://www.redfin.com/NV/Henderson/2233-Gondi-Castle-Ave-89044/home/29498700,3,0,11,9,8,4,"2233 Gondi Castle Ave,Henderson,NV89044","$580,000 ",4,3,"2,333",2009,Single Family Residence,$52 ,"8,272",2,FALSE,TRUE,Major,Major,Severe,Minimal,2233 Gondi Castle Ave,89044
https://www.redfin.com/NV/Henderson/2729-Auchmull-St-89044/home/29072179,2,0,9,9,8,4,"2729 Auchmull St,Henderson,NV89044","$730,000 ",5,3,"3,155",2008,Single Family Residence,$73 ,"5,663",3,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2729 Auchmull St,89044
https://www.redfin.com/NV/Henderson/3243-Fountaintree-Ave-89044/home/179110041,2,0,42,10,8,4,"3243 Fountaintree Ave,Henderson,NV89044","$647,335 ",3,3,"2,388",2023,Single Family Residence,$55 ,"3,525",2,FALSE,TRUE,Minimal,Minor,Severe,Minimal,3243 Fountaintree Ave,89044
https://www.redfin.com/NV/Henderson/3242-Fountaintree-Ave-89044/home/179110025,14,0,42,10,8,4,"3242 Fountaintree Ave,Henderson,NV89044","$670,269 ",3,2.5,"2,736",2023,Single Family Residence,$55 ,"3,600",2,TRUE,TRUE,Minimal,Minor,Severe,Minimal,3242 Fountaintree Ave,89044
https://www.redfin.com/NV/Henderson/2531-Findlater-St-89044/home/29043013,8,0,19,9,8,4,"2531 Findlater St,Henderson,NV89044","$785,000 ",5,3.5,"3,021",2005,Single Family Residence,$63 ,"5,663",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2531 Findlater St,89044
https://www.redfin.com/NV/Henderson/3364-Aultmore-Ln-89044/home/148732007,8,0,12,10,8,4,"3364 Aultmore Ln,Henderson,NV89044","$699,999 ",3,2.5,"2,294",2019,Single Family Residence,$122 ,"5,663",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,3364 Aultmore Ln,89044
https://www.redfin.com/NV/Henderson/2268-Merrimack-Valley-Ave-89044/home/29300685,8,0,26,9,8,4,"2268 Merrimack Valley Ave,Henderson,NV89044","$750,000 ",3,3.5,"2,512",2006,Single Family Residence,$138 ,"8,276",3,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2268 Merrimack Valley Ave,89044
https://www.redfin.com/NV/Henderson/2350-Hardin-Ridge-Dr-89052/home/29948390,29,0,28,9,8,4,"2350 Hardin Ridge Dr,Henderson,NV89052","$785,000 ",3,2,"2,032",2003,Single Family Residence,$138 ,"8,276",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2350 Hardin Ridge Dr,89052
https://www.redfin.com/NV/Henderson/2612-Solar-Corona-Ln-89044/home/29611170,11,0,17,9,8,4,"2612 Solar Corona Ln,Henderson,NV89044","$424,990 ",2,2,"1,584",2008,Townhouse,$294 ,"3,485",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2612 Solar Corona Ln,89044
https://www.redfin.com/NV/Henderson/2802-Meadow-Park-Ave-89052/home/29906320,11,0,25,9,8,4,"2802 Meadow Park Ave,Henderson,NV89052","$439,999 ",2,2,"1,466",2002,Single Family Residence,$138 ,"5,227",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2802 Meadow Park Ave,89052
https://www.redfin.com/NV/Henderson/2974-Gramsci-Ave-89044/home/166613188,6,0,34,10,8,4,"2974 Gramsci Ave,Henderson,NV89044","$600,000 ",3,2,"2,170",2019,Single Family Residence,$85 ,"5,663",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2974 Gramsci Ave,89044
https://www.redfin.com/NV/Henderson/2350-Via-Barranca-St-89044/home/52627343,31,0,56,10,8,4,"2350 Via Barranca St,Henderson,NV89044","$489,000 ",3,2.5,"2,351",2013,Single Family Residence,$85 ,"3,049",3,TRUE,TRUE,Moderate,Moderate,Severe,Minimal,2350 Via Barranca St,89044
https://www.redfin.com/NV/Henderson/3185-Bitetto-Walk-89044/home/144626533,19,0,50,10,8,4,"3185 Bitetto Walk,Henderson,NV89044","$423,000 ",3,2.5,"1,598",2017,Townhouse,$160 ,"2,178",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,3185 Bitetto Walk,89044
https://www.redfin.com/NV/Henderson/2143-Twin-Falls-Dr-89044/home/29007372,16,0,23,9,8,4,"2143 Twin Falls Dr,Henderson,NV89044","$749,000 ",2,2.5,"2,638",2005,Single Family Residence,$138 ,"8,276",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,2143 Twin Falls Dr,89044
https://www.redfin.com/NV/Henderson/2366-Ecliptic-St-89044/home/29008403,3,0,7,9,8,4,"2366 Ecliptic St,Henderson,NV89044","$435,000 ",2,2,"1,596",2004,Single Family Residence,$84 ,"6,534",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2366 Ecliptic St,89044
https://www.redfin.com/NV/Henderson/2765-Drumlanrig-St-89044/home/29072398,4,0,1,9,8,4,"2765 Drumlanrig St,Henderson,NV89044","$499,000 ",4,2.5,"2,066",2007,Single Family Residence,$72 ,"4,356",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,2765 Drumlanrig St,89044
https://www.redfin.com/NV/Henderson/2357-Aztec-Ruin-Way-89044/home/29498696,2,0,2,9,8,4,"2357 Aztec Ruin Way,Henderson,NV89044","$549,000 ",2,2,"2,012",2007,Single Family Residence,$138 ,"7,405",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,2357 Aztec Ruin Way,89044
https://www.redfin.com/NV/Henderson/2759-Lochleven-Way-89044/home/29012618,13,0,29,9,8,4,"2759 Lochleven Way,Henderson,NV89044","$535,000 ",3,2,"1,928",2005,Single Family Residence,$72 ,"5,227",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,2759 Lochleven Way,89044
https://www.redfin.com/NV/Henderson/2795-Olivia-Heights-Ave-89052/home/29906178,11,0,4,9,8,4,"2795 Olivia Heights Ave,Henderson,NV89052","$749,900 ",4,3,"2,709",2004,Single Family Residence,$138 ,"7,841",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2795 Olivia Heights Ave,89052
https://www.redfin.com/NV/Henderson/2804-Goldcreek-St-89052/home/29909735,14,0,24,9,8,4,"2804 Goldcreek St,Henderson,NV89052","$490,000 ",2,2,"1,585",2002,Single Family Residence,$138 ,"5,227",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2804 Goldcreek St,89052
https://www.redfin.com/NV/Henderson/3046-Tara-Murphy-Dr-89044/home/29001991,45,0,34,9,8,4,"3046 Tara Murphy Dr,Henderson,NV89044","$500,000 ",3,2,"1,928",2004,Single Family Residence,$58 ,"6,098",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,3046 Tara Murphy Dr,89044
https://www.redfin.com/NV/Henderson/2899-Ainslie-Lake-Ave-89044/home/28997589,30,0,30,9,8,4,"2899 Ainslie Lake Ave,Henderson,NV89044","$595,000 ",4,3.5,"3,021",2004,Single Family Residence,$72 ,"6,098",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,2899 Ainslie Lake Ave,89044
https://www.redfin.com/NV/Henderson/2296-Aztec-Ruin-Way-89044/home/29498315,2,0,1,9,8,4,"2296 Aztec Ruin Way,Henderson,NV89044","$745,000 ",2,2.5,"3,172",2007,Single Family Residence,$138 ,"7,841",3,TRUE,TRUE,Minimal,Major,Severe,Minimal,2296 Aztec Ruin Way,89044
https://www.redfin.com/NV/Henderson/2933-Gallarate-Dr-89044/home/181144935,0,0,1,10,8,4,"2933 Gallarate Dr,Henderson,NV89044","$521,848 ",4,3,"2,089",2024,Single Family Residence,$85 ,"3,779",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2933 Gallarate Dr,89044
https://www.redfin.com/NV/Henderson/2633-Cooper-Gallery-St-89044/home/147874494,1,0,32,10,8,4,"2633 Cooper Gallery St,Henderson,NV89044","$630,000 ",3,2,"1,935",2017,Single Family Residence,$147 ,"5,663",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,2633 Cooper Gallery St,89044
https://www.redfin.com/NV/Henderson/2510-Verdello-St-89044/home/171288980,16,0,39,10,8,4,"2510 Verdello St,Henderson,NV89044","$720,000 ",4,3,"2,736",2021,Single Family Residence,$68 ,"3,920",2,TRUE,FALSE,0,0,0,0,2510 Verdello St,89044
https://www.redfin.com/NV/Henderson/2169-De-Narvik-Dr-89044/home/29302854,2,0,3,9,8,4,"2169 De Narvik Dr,Henderson,NV89044","$730,000 ",6,3.5,"3,250",2007,Single Family Residence,$52 ,"6,098",3,TRUE,TRUE,Minimal,Major,Severe,Minimal,2169 De Narvik Dr,89044
https://www.redfin.com/NV/Henderson/3208-Color-Collage-Walk-89044/home/30522110,6,0,55,10,8,4,"3208 Color Collage Walk,Henderson,NV89044","$429,000 ",2,2.5,"1,513",2010,Single Family Residence,$85 ,"2,614",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,3208 Color Collage Walk,89044
https://www.redfin.com/NV/Henderson/2941-Gallarate-Dr-89044/home/181144938,0,0,1,10,8,4,"2941 Gallarate Dr,Henderson,NV89044","$527,770 ",4,3,"2,125",2024,Single Family Residence,$85 ,"3,882",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2941 Gallarate Dr,89044
https://www.redfin.com/NV/Henderson/2929-Gallarate-Dr-89044/home/181144934,0,0,1,10,8,4,"2929 Gallarate Dr,Henderson,NV89044","$552,125 ",5,3,"2,469",2024,Single Family Residence,$85 ,"3,779",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2929 Gallarate Dr,89044
https://www.redfin.com/NV/Henderson/2275-Keego-Harbor-St-89052/home/28995641,55,0,47,9,8,4,"2275 Keego Harbor St,Henderson,NV89052","$513,700 ",3,2,"1,610",2004,Single Family Residence,$138 ,"6,534",2,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,2275 Keego Harbor St,89052
https://www.redfin.com/NV/Henderson/2163-Savannah-River-St-89044/home/29043146,13,0,19,9,8,4,"2163 Savannah River St,Henderson,NV89044","$569,000 ",2,2,"2,012",2005,Single Family Residence,$138 ,"6,970",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,2163 Savannah River St,89044
https://www.redfin.com/NV/Henderson/1140-Chislehurst-Ct-89002/home/29071375,20,0,16,9,8,5,"1140 Chislehurst Ct,Henderson,NV89002","$725,000 ",5,4,"3,747",2006,Single Family Residence,$20 ,"6,970",3,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,1140 Chislehurst Ct,89002
https://www.redfin.com/NV/Henderson/2131-Cumberland-Hill-Dr-89052/home/28965698,8,0,17,9,8,4,"2131 Cumberland Hill Dr,Henderson,NV89052","$529,900 ",2,2,"1,712",2004,Single Family Residence,$138 ,"6,534",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2131 Cumberland Hill Dr,89052
https://www.redfin.com/NV/Las-Vegas/1355-Silver-Perch-Ave-89123/home/29633932,68,34,55,6,5,5,"1355 Silver Perch Ave,Las Vegas,NV89123","$634,900 ",4,3,"2,232",1997,Single Family Residence,$18 ,"6,098",3,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,1355 Silver Perch Ave,89123
https://www.redfin.com/NV/Las-Vegas/Undisclosed-address-89183/home/29056338,49,0,68,5,5,4,"Undisclosed Address,Las Vegas,NV89183","$360,000 ",2,2.5,"1,269",2006,Single Family Residence,$102 ,"1,742",1,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,Undisclosed Address,89183
https://www.redfin.com/NV/Henderson/1123-Cathedral-Ridge-St-89052/home/29880107,32,20,30,9,8,7,"1123 Cathedral Ridge St,Henderson,NV89052","$488,000 ",3,2,"1,262",2002,Single Family Residence,$163 ,"3,920",2,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,1123 Cathedral Ridge St,89052
https://www.redfin.com/NV/Henderson/3140-Cartanda-Ave-89044/home/143190522,17,0,55,10,8,4,"3140 Cartanda Ave,Henderson,NV89044","$485,000 ",4,3,"2,040",2017,Single Family Residence,$85 ,"2,614",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,3140 Cartanda Ave,89044
https://www.redfin.com/NV/Henderson/2482-Lower-Meadows-Ave-89052/home/29698211,45,21,41,9,8,7,"2482 Lower Meadows Ave,Henderson,NV89052","$459,900 ",3,2,"1,605",1999,Single Family Residence,$16 ,"4,356",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,2482 Lower Meadows Ave,89052
https://www.redfin.com/NV/Henderson/2325-Shorewood-Hills-Ave-89052/home/28994884,9,0,23,9,8,7,"2325 Shorewood Hills Ave,Henderson,NV89052","$574,900 ",2,2,"2,096",2004,Single Family Residence,$191 ,"9,148",2,TRUE,FALSE,Minimal,Major,Severe,Minimal,2325 Shorewood Hills Ave,89052
https://www.redfin.com/NV/Henderson/1170-Pandora-Canyon-St-89052/home/166499161,20,0,7,9,8,7,"1170 Pandora Canyon St,Henderson,NV89052","$950,000 ",4,3.5,"3,468",2019,Single Family Residence,$77 ,"6,534",3,FALSE,TRUE,Moderate,Moderate,Severe,Minimal,1170 Pandora Canyon St,89052
https://www.redfin.com/NV/Henderson/2899-Carmelo-Dr-89052/home/29905641,20,0,6,9,8,7,"2899 Carmelo Dr,Henderson,NV89052","$850,000 ",4,3,"3,234",2000,Single Family Residence,$288 ,"6,534",3,FALSE,TRUE,Moderate,Moderate,Severe,Minimal,2899 Carmelo Dr,89052
https://www.redfin.com/NV/Henderson/2445-Hardin-Ridge-Dr-89052/home/29915993,8,0,2,9,8,4,"2445 Hardin Ridge Dr,Henderson,NV89052","$779,000 ",3,2.5,"2,235",2002,Single Family Residence,$138 ,"8,712",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,2445 Hardin Ridge Dr,89052
https://www.redfin.com/NV/Henderson/1833-Tarrant-City-St-89052/home/29742999,3,0,1,9,8,4,"1833 Tarrant City St,Henderson,NV89052","$565,000 ",2,2,"2,200",1999,Single Family Residence,$138 ,"7,841",3,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,1833 Tarrant City St,89052
https://www.redfin.com/NV/Henderson/2198-Shadow-Canyon-Dr-89044/home/29071994,5,0,15,9,8,4,"2198 Shadow Canyon Dr,Henderson,NV89044","$474,800 ",3,2,"1,610",2006,Single Family Residence,$138 ,"6,098",2,TRUE,FALSE,Moderate,Major,Severe,Minimal,2198 Shadow Canyon Dr,89044
https://www.redfin.com/NV/Henderson/478-Carmel-Mesa-Dr-89012/home/29694173,22,24,29,8,7,7,"478 Carmel Mesa Dr,Henderson,NV89012","$649,900 ",2,2,"1,818",1997,Single Family Residence,$74 ,"6,534",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,478 Carmel Mesa Dr,89012
https://www.redfin.com/NV/Henderson/1555-Via-Della-Scala-89052/home/29905442,5,0,19,9,8,7,"1555 Via Della Scala,Henderson,NV89052","$820,000 ",4,3,"4,043",2003,Single Family Residence,$138 ,"6,970",3,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,1555 Via Della Scala,89052
https://www.redfin.com/NV/Las-Vegas/12281-Hidden-Green-Ct-89141/home/144625548,8,0,1,9,8,5,"12281 Hidden Green Ct,Las Vegas,NV89141","$739,000 ",3,2.5,"1,998",2017,Single Family Residence,$145 ,"8,276",2,TRUE,TRUE,Minimal,Minor,Severe,Minimal,12281 Hidden Green Ct,89141
https://www.redfin.com/NV/Henderson/3-Caprington-Rd-89052/home/28994892,4,0,18,9,8,7,"3 Caprington Rd,Henderson,NV89052","$715,000 ",3,3,"1,905",2004,Single Family Residence,$280 ,"7,841",2,TRUE,TRUE,Major,Major,Severe,Minimal,3 Caprington Rd,89052
