URL,Apartment Name,Apartment Address,ZIP Code,Price,Sqft,Beds,Baths,Property Type,Year Built
https://www.realtor.com/rentals/details/1216-Olvera-Way_Las-Vegas_NV_89128_M26479-21994,1216 Olvera Way,"1216 Olvera Way, Las Vegas, NV 89128",89128,"2,175/mo","1,911",4,3,Single family,1994
https://www.realtor.com/rentals/details/3920-Shawnee-Ridge-St_Las-Vegas_NV_89129_M21086-15448,3920 Shawnee Ridge St,"3920 Shawnee Ridge St, Las Vegas, NV 89129",89129,"2,150/mo","1,997",4,3,Single family,2006
https://www.realtor.com/rentals/details/10537-Cedar-Run-Ct_Las-Vegas_NV_89135_M28049-50526,10537 Cedar Run Ct,"10537 Cedar Run Ct, Las Vegas, NV 89135",89135,"1,995/mo","1,248",3,2,Single family,2000
https://www.realtor.com/rentals/details/1405-Vegas-Valley-Dr-Apt-404_Las-Vegas_NV_89169_M10225-54614,1405 Vegas Valley Dr Apt 404,"1405 Vegas Valley Dr Apt 404, Las Vegas, NV 89169",89169,950/mo,671,1,1,Condos,1971
https://www.realtor.com/rentals/details/1504-S-10th-St_Las-Vegas_NV_89104_M20699-25301,1504 S 10th St,"1504 S 10th St, Las Vegas, NV 89104",89104,"2,200/mo","1,204",2,2,Single family,1947
https://www.realtor.com/rentals/details/6424-Hayden-Peak-Ln_Las-Vegas_NV_89156_M29998-90598,6424 Hayden Peak Ln,"6424 Hayden Peak Ln, Las Vegas, NV 89156",89156,"1,685/mo","1,069",3,3,Single family,1998
https://www.realtor.com/rentals/details/8852-Lake-Myers-Ct_Las-Vegas_NV_89139_M12640-46173,8852 Lake Myers Ct,"8852 Lake Myers Ct, Las Vegas, NV 89139",89139,"2,320/mo","2,034",4,3,Single family,2016
https://www.realtor.com/rentals/details/1708-Cordoba-Ln-Apt-B_Las-Vegas_NV_89108_M14204-96795,1708 Cordoba Ln Apt B,"1708 Cordoba Ln Apt B, Las Vegas, NV 89108",89108,"1,100/mo",930,2,2,Apartment,
https://www.realtor.com/rentals/details/3320-S-Fort-Apache-Rd-Unit-201_Las-Vegas_NV_89117_M26708-79037,3320 S Fort Apache Rd Unit 201,"3320 S Fort Apache Rd Unit 201, Las Vegas, NV 89117",89117,"1,425/mo","1,149",2,2,Apartment,
https://www.realtor.com/rentals/details/2233-Tulip-Tree-St_Las-Vegas_NV_89135_M24085-42547,2233 Tulip Tree St,"2233 Tulip Tree St, Las Vegas, NV 89135",89135,"2,450/mo","1,923",4,3,Single family,2004
https://www.realtor.com/rentals/details/3124-Sonata-Dr_Las-Vegas_NV_89121_M15533-70699,3124 Sonata Dr,"3124 Sonata Dr, Las Vegas, NV 89121",89121,"2,000/mo","2,185",3,2,Townhomes,1977
https://www.realtor.com/rentals/details/9515-Milkweed-Canyon-Ave_Las-Vegas_NV_89166_M15782-80154,9515 Milkweed Canyon Ave,"9515 Milkweed Canyon Ave, Las Vegas, NV 89166",89166,"1,850/mo","1,558",4,3,Single family,2006
https://www.realtor.com/rentals/details/245-W-Philadelphia-Ave_Las-Vegas_NV_89102_M91197-99378,VIP Realty Group,"245 W Philadelphia Ave, Las Vegas, NV 89102",89102,895,,1,1,Apartment,
https://www.realtor.com/rentals/details/Las-Vegas_NV_89104_M17390-78263,,"Las Vegas, NV 89104",89104,"5,995/mo","1,610",6,2,Single family,1956
https://www.realtor.com/rentals/details/5388-Winning-Spirit-Ln_Las-Vegas_NV_89113_M25868-94198,5388 Winning Spirit Ln,"5388 Winning Spirit Ln, Las Vegas, NV 89113",89113,"2,750/mo","3,356",4,3,Single family,2001
https://www.realtor.com/rentals/details/5405-Tulip-Hill-Ave_Las-Vegas_NV_89141_M21665-56896,5405 Tulip Hill Ave,"5405 Tulip Hill Ave, Las Vegas, NV 89141",89141,"2,400/mo","2,890",4,3,Single family,2013
https://www.realtor.com/rentals/details/4471-Dean-Martin-Dr-Unit-3405_Las-Vegas_NV_89103_M16088-24867,4471 Dean Martin Dr Unit 3405,"4471 Dean Martin Dr Unit 3405, Las Vegas, NV 89103",89103,"2,950/mo","1,111",2,2,Condos,2007
https://www.realtor.com/rentals/details/9725-Morgan-Creek-Ct_Las-Vegas_NV_89141_M15326-39674,9725 Morgan Creek Ct,"9725 Morgan Creek Ct, Las Vegas, NV 89141",89141,"2,600/mo","2,644",4,4,Single family,2015
https://www.realtor.com/rentals/details/5418-Encino-Springs-Ave_Las-Vegas_NV_89139_M19193-41147,5418 Encino Springs Ave,"5418 Encino Springs Ave, Las Vegas, NV 89139",89139,"2,200/mo","1,746",4,3,Single family,2005
https://www.realtor.com/rentals/details/1025-Sierra-Vista-Dr_Las-Vegas_NV_89169_M94042-13608,Plenty of Places Apartment Homes,"1025 Sierra Vista Dr, Las Vegas, NV 89169",89169,825/mo,475,Studio,1,Apartment,1970
https://www.realtor.com/rentals/details/7712-Eastham-Bay-Ave_Las-Vegas_NV_89179_M19995-23299,7712 Eastham Bay Ave,"7712 Eastham Bay Ave, Las Vegas, NV 89179",89179,"2,250/mo","1,734",3,3,Single family,2017
https://www.realtor.com/rentals/details/1701-N-Rancho-Dr-Apt-18_Las-Vegas_NV_89106_M97811-28714,1701 N Rancho-Rancho Dr Unit 18,"1701 N Rancho-Rancho Dr Unit 18, Las Vegas, NV 89106",89106,900/mo,400,Studio,1,Apartment,
https://www.realtor.com/rentals/details/1701-N-Rancho-Dr-Apt-30_Las-Vegas_NV_89106_M99271-32802,1701 N Rancho-Rancho Dr Unit 30,"1701 N Rancho-Rancho Dr Unit 30, Las Vegas, NV 89106",89106,900/mo,400,Studio,1,Apartment,
https://www.realtor.com/rentals/details/5937-Azzura-Palms-Ave_Las-Vegas_NV_89139_M13158-52650,5937 Azzura Palms Ave,"5937 Azzura Palms Ave, Las Vegas, NV 89139",89139,"2,995/mo","2,171",4,3,Single family,2017
https://www.realtor.com/rentals/details/1134-E-Carson-Ave_Las-Vegas_NV_89101_M18821-01160,1134 E Carson Ave,"1134 E Carson Ave, Las Vegas, NV 89101",89101,"2,250/mo","1,877",2,2,Townhomes,2007
https://www.realtor.com/rentals/details/1020-E-Desert-Inn-Rd-Apt-1307_Las-Vegas_NV_89109_M97435-14964,1020 E Desert Inn Rd Apt 1307,"1020 E Desert Inn Rd Apt 1307, Las Vegas, NV 89109",89109,"1,750/mo","1,250",2,2,Apartment,
https://www.realtor.com/rentals/details/6180-Wild-Lilac-Ct_Las-Vegas_NV_89141_M17293-22106,6180 Wild Lilac Ct,"6180 Wild Lilac Ct, Las Vegas, NV 89141",89141,"1,950/mo","2,039",4,3,Single family,2004
https://www.realtor.com/rentals/details/2612-Van-Patten-St-Apt-10_Las-Vegas_NV_89109_M96709-08903,2612 S Van Patten St Unit 10,"2612 S Van Patten St Unit 10, Winchester, NV 89109",89109,900/mo,550,1,1,Apartment,
https://www.realtor.com/rentals/details/7754-Misty-Oaks-Ave_Las-Vegas_NV_89113_M93651-34408,7754 Misty Oaks Ave,"7754 Misty Oaks Ave, Las Vegas, NV 89113",89113,"3,100/mo","2,547",4,4,Single family,2021
https://www.realtor.com/rentals/details/2700-Las-Vegas-Blvd-S-Unit-3604_Las-Vegas_NV_89109_M12056-23357,2700 Las Vegas Blvd S Unit 3604,"2700 Las Vegas Blvd S Unit 3604, Las Vegas, NV 89109",89109,"2,700/mo","1,100",2,3,Condos,2006
https://www.realtor.com/rentals/details/2201-Fairfield-Ave_Las-Vegas_NV_89102_M92732-77671,Paradigm Realty,"2201 Fairfield Ave, Las Vegas, NV 89102",89102,900,650,1,1,Apartment,
https://www.realtor.com/rentals/details/11825-Pelican-Butte-Ave_Las-Vegas_NV_89138_M95245-99684,11825 Pelican Butte Ave,"11825 Pelican Butte Ave, Las Vegas, NV 89138",89138,"2,995/mo","2,243",4,4,Single family,2021
https://www.realtor.com/rentals/details/10572-Medicine-Bow-St_Las-Vegas_NV_89183_M15102-87417,10572 Medicine Bow St,"10572 Medicine Bow St, Las Vegas, NV 89183",89183,"2,395/mo","2,730",4,3,Single family,2005
https://www.realtor.com/rentals/details/6942-Appleton-Dr-Apt-3_Las-Vegas_NV_89156_M26492-07990,6942 Appleton Dr Apt 3,"6942 Appleton Dr Apt 3, Las Vegas, NV 89156",89156,"1,300/mo","3,692",2,1,Condos,1983
https://www.realtor.com/rentals/details/5250-Stewart-Ave_Las-Vegas_NV_89110_M29024-43029,Monterra,"5250 Stewart Ave, Las Vegas, NV 89110",89110,724,700,1,1,Apartment,
https://www.realtor.com/rentals/details/10524-Angel-Dreams-Ave_Las-Vegas_NV_89144_M26528-23428,10524 Angel Dreams Ave,"10524 Angel Dreams Ave, Las Vegas, NV 89144",89144,"2,100/mo","1,576",3,3,Single family,1999
https://www.realtor.com/rentals/details/2020-Rancho-Lake-Dr-Unit-105_Las-Vegas_NV_89108_M20486-13615,2020 Rancho Lake Dr Unit 105,"2020 Rancho Lake Dr Unit 105, Las Vegas, NV 89108",89108,970/mo,685,1,1,Apartment,2004
https://www.realtor.com/rentals/details/6727-W-Charleston-Blvd-Apt-2_Las-Vegas_NV_89146_M16932-55675,6727 W Charleston Blvd Apt 2,"6727 W Charleston Blvd Apt 2, Las Vegas, NV 89146",89146,"1,350/mo",996,2,2,Condos,1986
https://www.realtor.com/rentals/details/2113-Hillsgate-St_Las-Vegas_NV_89134_M24291-07752,2113 Hillsgate St,"2113 Hillsgate St, Las Vegas, NV 89134",89134,"3,750/mo","3,243",4,3,Single family,1993
https://www.realtor.com/rentals/details/9595-Abbey-Pond-Ave_Las-Vegas_NV_89148_M13340-38430,9595 Abbey Pond Ave,"9595 Abbey Pond Ave, Las Vegas, NV 89148",89148,"2,500/mo","2,275",4,3,Single family,2017
https://www.realtor.com/rentals/details/7125-Overhill-Ave_Las-Vegas_NV_89129_M22056-58013,7125 Overhill Ave,"7125 Overhill Ave, Las Vegas, NV 89129",89129,"2,200/mo","1,558",4,2,Single family,1996
https://www.realtor.com/rentals/details/2612-Van-Patten-St-Apt-20_Las-Vegas_NV_89109_M91337-43189,2612 S Van Patten St Unit 20,"2612 S Van Patten St Unit 20, Winchester, NV 89109",89109,900/mo,550,1,1,Apartment,
https://www.realtor.com/rentals/details/102-LA-Padania-Ave_Las-Vegas_NV_89183_M28326-28972,102 LA Padania Ave,"102 LA Padania Ave, Las Vegas, NV 89183",89183,"2,395/mo","2,297",4,3,Single family,2005
https://www.realtor.com/rentals/details/8420-Quarentina-Ave_Las-Vegas_NV_89149_M23131-59404,8420 Quarentina Ave,"8420 Quarentina Ave, Las Vegas, NV 89149",89149,"1,900/mo","1,723",4,3,Single family,2006
https://www.realtor.com/rentals/details/11028-Pentland-Downs-St_Las-Vegas_NV_89141_M27090-66479,11028 Pentland Downs St,"11028 Pentland Downs St, Las Vegas, NV 89141",89141,"2,750/mo","2,162",3,3,Single family,2003
https://www.realtor.com/rentals/details/9211-Oxbow-Lake-Ave_Las-Vegas_NV_89149_M23980-36393,9211 Oxbow Lake Ave,"9211 Oxbow Lake Ave, Las Vegas, NV 89149",89149,"2,995/mo","2,992",4,3,Single family,2012
https://www.realtor.com/rentals/details/95-Broken-Putter-Way_Las-Vegas_NV_89148_M11761-23711,95 Broken Putter Way,"95 Broken Putter Way, Las Vegas, NV 89148",89148,"2,830/mo","3,050",4,3,Single family,2005
https://www.realtor.com/rentals/details/7565-Bright-Eyed-Ct_Las-Vegas_NV_89149_M17681-79112,7565 Bright Eyed Ct,"7565 Bright Eyed Ct, Las Vegas, NV 89149",89149,"2,100/mo","2,484",4,3,Single family,2005
https://www.realtor.com/rentals/details/293-Harpers-Ferry-Ave_Las-Vegas_NV_89148_M27451-45048,293 Harpers Ferry Ave,"293 Harpers Ferry Ave, Las Vegas, NV 89148",89148,"2,500/mo","2,608",4,3,Single family,2001
https://www.realtor.com/rentals/details/10704-Huntington-Hills-Dr_Las-Vegas_NV_89144_M26299-42140,10704 Huntington Hills Dr,"10704 Huntington Hills Dr, Las Vegas, NV 89144",89144,"2,195/mo","1,162",3,2,Single family,1999
https://www.realtor.com/rentals/details/1945-Salvation-St_Las-Vegas_NV_89115_M16257-77722,1945 Salvation St,"1945 Salvation St, Las Vegas, NV 89115",89115,"2,300/mo","1,622",4,3,Single family,2006
https://www.realtor.com/rentals/details/7831-Caring-Nel-Ct_Las-Vegas_NV_89139_M19117-17340,7831 Caring Nel Ct,"7831 Caring Nel Ct, Las Vegas, NV 89139",89139,"2,500/mo","2,133",4,3,Single family,2018
https://www.realtor.com/rentals/details/5981-Honeysuckle-Ridge-St_Las-Vegas_NV_89148_M28154-18404,5981 Honeysuckle Ridge St,"5981 Honeysuckle Ridge St, Las Vegas, NV 89148",89148,"3,095/mo","2,870",4,3,Single family,2008
https://www.realtor.com/rentals/details/Las-Vegas_NV_89134_M21324-70850,,"Las Vegas, NV 89134",89134,"2,495/mo","1,870",4,3,Single family,1992
https://www.realtor.com/rentals/details/1600-E-University-Ave_Las-Vegas_NV_89119_M21789-91342,The Marq at 1600,"1600 E University Ave, Las Vegas, NV 89119",89119,"1,046",800,1,1,Apartment,
https://www.realtor.com/rentals/details/9096-Heavenly-Valley-Ave_Las-Vegas_NV_89147_M13084-62074,9096 Heavenly Valley Ave,"9096 Heavenly Valley Ave, Las Vegas, NV 89147",89147,"3,650/mo","2,596",4,3,Single family,1998
https://www.realtor.com/rentals/details/6293-Sierra-Knolls-Ct_Las-Vegas_NV_89139_M19113-85432,6293 Sierra Knolls Ct,"6293 Sierra Knolls Ct, Las Vegas, NV 89139",89139,"3,750/mo","4,022",5,4,Single family,2013
https://www.realtor.com/rentals/details/1132-Placerville-St-1_Las-Vegas_NV_89119_M91387-93863,1132 Placerville St Unit 1,"1132 Placerville St Unit 1, Las Vegas, NV 89119",89119,"1,945/mo","1,068",3,2,Single family,1984
https://www.realtor.com/rentals/details/3784-Pama-Ln_Las-Vegas_NV_89120_M19087-93663?ex=2956853081&listing_status=rental,3784 Pama Ln,"3784 Pama Ln, Las Vegas, NV 89120",89120,"13,000/mo","3,800",6,4,Single family,1973
https://www.realtor.com/rentals/details/1452-Finale-Ln_Las-Vegas_NV_89119_M10231-79911,1452 Finale Ln,"1452 Finale Ln, Las Vegas, NV 89119",89119,"2,600/mo","1,102",2,2,Single family,1989
https://www.realtor.com/rentals/details/10313-Huxley-Cross-Ln_Las-Vegas_NV_89144_M11664-97206,10313 Huxley Cross Ln,"10313 Huxley Cross Ln, Las Vegas, NV 89144",89144,"2,295/mo","1,940",4,2,Single family,1997
https://www.realtor.com/rentals/details/3722-Las-Vegas-Blvd-S-Unit-2309_Las-Vegas_NV_89158_M21050-93955?ex=2959523516&listing_status=rental,3722 Las Vegas Blvd S Unit 2309,"3722 Las Vegas Blvd S Unit 2309, Las Vegas, NV 89158",89158,"2,700/mo",783,1,1,Condos,2007
https://www.realtor.com/rentals/details/10879-Florence-Hills-St_Las-Vegas_NV_89141_M22332-38479,10879 Florence Hills St,"10879 Florence Hills St, Las Vegas, NV 89141",89141,"2,500/mo","2,027",4,3,Single family,2007
https://www.realtor.com/rentals/details/7572-Swan-Cove-Ct_Las-Vegas_NV_89166_M20669-46471,7572 Swan Cove Ct,"7572 Swan Cove Ct, Las Vegas, NV 89166",89166,"2,075/mo","1,667",4,3,Single family,2008
https://www.realtor.com/rentals/details/6576-Marco-Vista-Ave_Las-Vegas_NV_89142_M15451-91084,6576 Marco Vista Ave,"6576 Marco Vista Ave, Las Vegas, NV 89142",89142,"1,850/mo","1,719",4,3,Single family,2005
https://www.realtor.com/rentals/details/3890-Graphic-Center-Dr_Las-Vegas_NV_89118_M22153-77176,Residence at Tropicana,"3890 Graphic Center Dr, Las Vegas, NV 89118",89118,"1,094",630,1,1,Apartment,
https://www.realtor.com/rentals/details/10831-Lexus-Ct_Las-Vegas_NV_89141_M91339-07685,10831 Lexus Ct,"10831 Lexus Ct, Las Vegas, NV 89141",89141,"2,400/mo","1,863",4,3,Single family,2022
https://www.realtor.com/rentals/details/2120-Bavington-Dr-Unit-D_Las-Vegas_NV_89108_M17682-18454,2120 Bavington Dr Unit D,"2120 Bavington Dr Unit D, Las Vegas, NV 89108",89108,"1,400/mo",900,2,2,Townhomes,
https://www.realtor.com/rentals/details/9104-Hampstead-Ave_Las-Vegas_NV_89145_M16143-76973,9104 Hampstead Ave,"9104 Hampstead Ave, Las Vegas, NV 89145",89145,"2,300/mo","1,598",2,3,Townhomes,2001
https://www.realtor.com/rentals/details/10014-Solid-Lime-St_Las-Vegas_NV_89183_M13847-77711,10014 Solid Lime St,"10014 Solid Lime St, Las Vegas, NV 89183",89183,"2,250/mo","1,881",3,3,Single family,2000
https://www.realtor.com/rentals/details/2905-Elm-Ave_Las-Vegas_NV_89101_M91599-56269,"RX Realty, LLC","2905 Elm Ave, Las Vegas, NV 89101",89101,900/mo,970,2,2,Apartment,1963
https://www.realtor.com/rentals/details/9259-Orchid-Pansy-Ave_Las-Vegas_NV_89148_M11792-62274,9259 Orchid Pansy Ave,"9259 Orchid Pansy Ave, Las Vegas, NV 89148",89148,"2,495/mo","2,395",4,3,Single family,2002
https://www.realtor.com/rentals/details/9619-Jeran-Miles-Ct_Las-Vegas_NV_89147_M12308-37115,9619 Jeran Miles Ct,"9619 Jeran Miles Ct, Las Vegas, NV 89147",89147,"2,590/mo","2,447",4,3,Single family,2001
https://www.realtor.com/rentals/details/3111-Bel-Air-Dr-Unit-23_Las-Vegas_NV_89109_M29286-44413,3111 Bel Air Dr Unit 23E,"3111 Bel Air Dr Unit 23E, Las Vegas, NV 89109",89109,"2,495/mo","1,534",1,2,Condos,1974
https://www.realtor.com/rentals/details/3722-Las-Vegas-Blvd-S-Unit-501_Las-Vegas_NV_89158_M26321-63390,3722 Las Vegas Blvd S Unit 501,"3722 Las Vegas Blvd S Unit 501, Las Vegas, NV 89158",89158,"2,750/mo",861,1,1,Condos,2007
https://www.realtor.com/rentals/details/6337-Obannon-Dr_Las-Vegas_NV_89146_M93703-60946,6337 Obannon Dr,"6337 Obannon Dr, Las Vegas, NV 89146",89146,"2,450/mo","1,989",4,2,Single family,1981
https://www.realtor.com/rentals/details/11093-Mezzana-St_Las-Vegas_NV_89141_M29943-97280,11093 Mezzana St,"11093 Mezzana St, Las Vegas, NV 89141",89141,"2,445/mo","2,528",4,3,Single family,2004
https://www.realtor.com/rentals/details/11066-Village-Ridge-Ln_Las-Vegas_NV_89135_M27311-73468,11066 Village Ridge Ln,"11066 Village Ridge Ln, Las Vegas, NV 89135",89135,"2,500/mo","2,576",4,3,Single family,2003
https://www.realtor.com/rentals/details/3726-Las-Vegas-Blvd-S-Unit-2404_Las-Vegas_NV_89158_M10375-07731?ex=2959341867&listing_status=rental,3726 Las Vegas Blvd S Unit 2404,"3726 Las Vegas Blvd S Unit 2404, Las Vegas, NV 89158",89158,"2,150/mo",548,Studio,1,Condos,2007
https://www.realtor.com/rentals/details/Las-Vegas_NV_89144_M18060-23640,,"Las Vegas, NV 89144",89144,"3,200/mo","1,614",3,3,Single family,2001
https://www.realtor.com/rentals/details/10001-Peace-Way-Unit-2340_Las-Vegas_NV_89147_M18016-03575,10001 Peace Way Unit 2340,"10001 Peace Way Unit 2340, Las Vegas, NV 89147",89147,"1,595/mo","1,178",2,2,Apartment,
https://www.realtor.com/rentals/details/5817-Bonita-Rose-St_Las-Vegas_NV_89113_M99339-41320,5817 Bonita Rose St,"5817 Bonita Rose St, Las Vegas, NV 89113",89113,"2,200/mo","2,064",4,3,Single family,2022
https://www.realtor.com/rentals/details/6237-Mandarin-Dr_Las-Vegas_NV_89108_M24464-25043,6237 Mandarin Dr,"6237 Mandarin Dr, Las Vegas, NV 89108",89108,"2,025/mo","1,618",4,2,Single family,1990
https://www.realtor.com/rentals/details/10914-Avenzano-St_Las-Vegas_NV_89141_M11752-92945,10914 Avenzano St,"10914 Avenzano St, Las Vegas, NV 89141",89141,"1,795/mo","1,733",3,3,Single family,2006
https://www.realtor.com/rentals/details/8766-Crestwood-Hills-St_Las-Vegas_NV_89113_M96939-97619,8766 Crestwood Hills St,"8766 Crestwood Hills St, Las Vegas, NV 89113",89113,"2,450/mo","2,124",4,3,Single family,2023
https://www.realtor.com/rentals/details/6411-Parrot-Ridge-Ct_Las-Vegas_NV_89139_M26926-19907,6411 Parrot Ridge Ct,"6411 Parrot Ridge Ct, Las Vegas, NV 89139",89139,"2,450/mo","2,971",4,3,Single family,2013
https://www.realtor.com/rentals/details/6277-Angora-Peak-Ln_Las-Vegas_NV_89115_M99097-38895,6277 Angora Peak Ln,"6277 Angora Peak Ln, Las Vegas, NV 89115",89115,"2,495/mo","2,607",4,3,Single family,2020
https://www.realtor.com/rentals/details/9625-Gilespie-St_Las-Vegas_NV_89123_M94496-63231,9625 Gilespie St Unit 9625,"9625 Gilespie St Unit 9625, Las Vegas, NV 89123",89123,"1,849/mo","1,800",2,2,Apartment,
https://www.realtor.com/rentals/details/2153-Quarry-Ridge-St-Unit-202_Las-Vegas_NV_89117_M23865-88535,2153 Quarry Ridge St Unit 202,"2153 Quarry Ridge St Unit 202, Las Vegas, NV 89117",89117,"1,750/mo","1,319",2,2,Condos,
https://www.realtor.com/rentals/details/8417-Cambria-Cellars-Ct_Las-Vegas_NV_89139_M21733-14843,8417 Cambria Cellars Ct,"8417 Cambria Cellars Ct, Las Vegas, NV 89139",89139,"2,800/mo","3,517",5,4,Single family,2006
https://www.realtor.com/rentals/details/3708-Scuba-Cir_Las-Vegas_NV_89108_M17986-16856,3708 Scuba Cir Unit A,"3708 Scuba Cir Unit A, Las Vegas, NV 89108",89108,"1,200/mo",912,2,2,Apartment,
https://www.realtor.com/rentals/details/627-S-10th-St_Las-Vegas_NV_89101_M98292-26540,Beaumont Apartments,"627 S 10th St, Las Vegas, NV 89101",89101,"1,100",338,Studio,1,Apartment,
https://www.realtor.com/rentals/details/10185-Kettle-Valley-St_Las-Vegas_NV_89141_M94665-32226,10185 Kettle Valley St,"10185 Kettle Valley St, Las Vegas, NV 89141",89141,"3,800/mo","3,860",5,5,Single family,2022
https://www.realtor.com/rentals/details/9957-Matfen-Ct_Las-Vegas_NV_89178_M11754-82424,9957 Matfen Ct,"9957 Matfen Ct, Las Vegas, NV 89178",89178,"2,050/mo","1,686",4,3,Single family,2010
https://www.realtor.com/rentals/details/2180-E-Warm-Springs-Rd_Las-Vegas_NV_89119_M29673-60301,Mirasol,"2180 E Warm Springs Rd, Las Vegas, NV 89119",89119,"1,000",852,1,1,Apartment,
https://www.realtor.com/rentals/details/7208-Eagle-Crest-St_Las-Vegas_NV_89131_M15529-67774,7208 Eagle Crest St,"7208 Eagle Crest St, Las Vegas, NV 89131",89131,"2,186/mo","1,789",3,2,Single family,1998
https://www.realtor.com/rentals/details/2021-Oak-River-St_Las-Vegas_NV_89134_M21878-10775,2021 Oak River St,"2021 Oak River St, Las Vegas, NV 89134",89134,"3,200/mo","3,407",4,3,Single family,1996
https://www.realtor.com/rentals/details/9332-Vital-Crest-St_Las-Vegas_NV_89123_M10982-41040,9332 Vital Crest St,"9332 Vital Crest St, Las Vegas, NV 89123",89123,"2,100/mo","1,694",3,3,Single family,2006
https://www.realtor.com/rentals/details/5218-Greene-Ln-Apt-C_Las-Vegas_NV_89119_M13963-57911,5218 Greene Ln Apt C,"5218 Greene Ln Apt C, Las Vegas, NV 89119",89119,"1,500/mo","3,648",3,2,Apartment,1977
https://www.realtor.com/rentals/details/7124-Nordic-Lights-Dr_Las-Vegas_NV_89119_M11134-75290,7124 Nordic Lights Dr,"7124 Nordic Lights Dr, Las Vegas, NV 89119",89119,"1,898/mo","1,265",3,2,Single family,1989
https://www.realtor.com/rentals/details/10606-Sand-Mountain-Ave_Las-Vegas_NV_89166_M19747-74800,10606 Sand Mountain Ave,"10606 Sand Mountain Ave, Las Vegas, NV 89166",89166,"2,295/mo","2,315",4,3,Single family,2013
https://www.realtor.com/rentals/details/8305-Hydra-Ln_Las-Vegas_NV_89128_M29206-34161,8305 Hydra Ln,"8305 Hydra Ln, Las Vegas, NV 89128",89128,"2,200/mo","1,434",3,3,Single family,1992
https://www.realtor.com/rentals/details/8011-Pavarotti-Ave_Las-Vegas_NV_89178_M24031-31127,8011 Pavarotti Ave,"8011 Pavarotti Ave, Las Vegas, NV 89178",89178,"2,800/mo","3,112",4,3,Single family,2006
https://www.realtor.com/rentals/details/3673-Via-El-Monte-Ave_Las-Vegas_NV_89115_M92867-93071,3673 Via El Monte Ave,"3673 Via El Monte Ave, Las Vegas, NV 89115",89115,"2,200/mo","1,743",4,3,Single family,2018
https://www.realtor.com/rentals/details/4805-Castle-Rock-Ct_Las-Vegas_NV_89147_M19091-89067,4805 Castle Rock Ct,"4805 Castle Rock Ct, Las Vegas, NV 89147",89147,"1,895/mo","1,337",4,2,Single family,1977
https://www.realtor.com/rentals/details/5828-Amber-Mesa-St_Las-Vegas_NV_89148_M21560-78746,5828 Amber Mesa St,"5828 Amber Mesa St, Las Vegas, NV 89148",89148,"2,210/mo","2,367",4,3,Single family,2017
https://www.realtor.com/rentals/details/3036-Donnegal-Bay-Dr_Las-Vegas_NV_89117_M28150-35075,3036 Donnegal Bay Dr,"3036 Donnegal Bay Dr, Las Vegas, NV 89117",89117,"3,150/mo","2,401",4,3,Single family,1987
https://www.realtor.com/rentals/details/778-Shirehampton-Dr_Las-Vegas_NV_89178_M21096-24199,778 Shirehampton Dr,"778 Shirehampton Dr, Las Vegas, NV 89178",89178,"2,800/mo","3,940",4,3,Single family,2006
https://www.realtor.com/rentals/details/5017-Bonnie-Doon-Ln_Las-Vegas_NV_89141_M19954-57398,5017 Bonnie Doon Ln,"5017 Bonnie Doon Ln, Las Vegas, NV 89141",89141,"2,300/mo","2,024",4,3,Single family,2013
https://www.realtor.com/rentals/details/2625-Rialto-Rd_Las-Vegas_NV_89108_M12204-98705,2625 Rialto Rd,"2625 Rialto Rd, Las Vegas, NV 89108",89108,"1,595/mo","1,302",3,2,Single family,1976
https://www.realtor.com/rentals/details/9812-Enchanted-Valley-Ct_Las-Vegas_NV_89117_M10804-38130,9812 Enchanted Valley Ct,"9812 Enchanted Valley Ct, Las Vegas, NV 89117",89117,"2,850/mo","1,633",3,4,Single family,1997
https://www.realtor.com/rentals/details/3722-Las-Vegas-Blvd-S-Unit-2709_Las-Vegas_NV_89158_M16100-38071,3722 Las Vegas Blvd S Unit 2709,"3722 Las Vegas Blvd S Unit 2709, Las Vegas, NV 89158",89158,"2,680/mo",780,1,1,Condos,2007
https://www.realtor.com/rentals/details/8072-Villa-Trovas-Ct_Las-Vegas_NV_89113_M19279-35059,8072 Villa Trovas Ct,"8072 Villa Trovas Ct, Las Vegas, NV 89113",89113,"2,100/mo","2,533",4,3,Single family,2003
https://www.realtor.com/rentals/details/449-Eldorado-Hills-Ct_Las-Vegas_NV_89110_M23434-27573,449 Eldorado Hills Ct,"449 Eldorado Hills Ct, Las Vegas, NV 89110",89110,"2,000/mo","1,765",4,3,Single family,2005
https://www.realtor.com/rentals/details/9237-Pitching-Wedge-Dr_Las-Vegas_NV_89134_M15114-11174,9237 Pitching Wedge Dr,"9237 Pitching Wedge Dr, Las Vegas, NV 89134",89134,"2,350/mo","1,631",3,2,Single family,1993
https://www.realtor.com/rentals/details/3726-Las-Vegas-Blvd-S-Unit-2907_Las-Vegas_NV_89158_M27186-57948,3726 S Las Vegas Blvd Unit 2907,"3726 S Las Vegas Blvd Unit 2907, Las Vegas, NV 89158",89158,"2,600/mo",838,1,1,Condos,2007
https://www.realtor.com/rentals/details/4609-Milvio-Ave_Las-Vegas_NV_89141_M20890-16497,4609 Milvio Ave,"4609 Milvio Ave, Las Vegas, NV 89141",89141,"3,800/mo","2,967",4,4,Single family,2003
