URL,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Las-Vegas/919-Baronet-Dr-89138/home/39657276,Moderate,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11485-Vibrant-Heights-DR-89135/unit-32/home/179250313,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11331-Rising-Ridge-Ave-89135/home/29937158,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/121-Sapodilla-Ln-89144/home/29847590,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1056-Neil-Armstrong-Cir-89145/home/29224722,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8949-Diamond-Falls-Dr-89117/home/29523213,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10928-Sutter-Hills-Ave-89144/home/29113719,Minimal,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/2450-Tribeca-St-89135/home/29936390,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/509-N-Torrey-Pines-Dr-89107/home/29193054,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10138-Prairie-Dove-Ave-89117/home/29554806,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11426-Ogden-Mills-Dr-89135/unit-101/home/29286165,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/409-Holcomb-Cir-89107/home/29227609,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9856-Gray-Sea-Eagle-Ave-89117/home/29555038,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/432-Anatolia-Ln-89145/home/29222568,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/709-Purcell-Dr-89107/home/29193367,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1328-Cranston-Ct-89135/home/29032633,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6352-Peppermill-Dr-89146/home/29520131,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/205-Derwent-Pl-89144/home/29113414,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8701-Cremona-Dr-89117/home/29523796,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2804-Shadow-Creek-Cir-89117/home/29531666,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7292-White-Bloom-Ave-89117/home/65558571,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2725-Beachside-Ct-89117/home/29528353,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11576-Aruba-Beach-Ave-89138/home/28986371,Moderate,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/11469-Vibrant-Heights-DR-89135/unit-28/home/178973210,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9717-Camden-Hills-Ave-89145/home/29212549,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/701-Vincent-Way-89145/home/29225856,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8429-Stapleton-Ave-89145/home/29214568,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2310-Malaga-Peak-St-89135/home/29054302,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7975-Lapis-Harbor-Ave-89117/home/29536373,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11060-Village-Ridge-Ln-89135/home/29916742,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1404-Ibizo-St-89117/home/29525277,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10017-Camino-Loma-Verde-Ave-89117/home/29525338,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2761-Lodestone-Dr-89117/unit-63/home/29531128,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10561-Haywood-Dr-89135/home/29872558,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/Undisclosed-address-89117/home/29533566,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3075-Santa-Margarita-St-89146/home/29538173,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11518-Belmont-Lake-Dr-89135/unit-105/home/29286131,Severe,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1164-Prospering-Creek-ST-89135/unit-6/home/186002342,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11287-Glowing-Ave-89135/unit-103/home/113672890,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11531-Sailing-Stones-St-89138/home/173620863,,,,
https://www.redfin.com/NV/Las-Vegas/3540-Moraga-Dr-89103/home/29543408,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8924-Rainbow-Ridge-Dr-89117/home/29523490,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10021-Via-Toro-Ave-89117/home/29525262,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1871-Granemore-St-89135/home/29320603,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10753-Turquoise-Valley-Dr-89144/home/29111699,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1208-Lucia-Dr-89128/home/29198171,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6607-Costa-Brava-Rd-89146/home/29543574,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2303-Malaga-Peak-St-89135/home/29054325,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/549-Ivy-Spring-St-89138/home/29008314,Minimal,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/8665-Catalonia-Dr-89117/home/29534537,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7664-Angel-Crest-Cir-89117/home/29537044,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1509-Canyon-Ledge-Ct-89117/home/29285505,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9820-Cross-Creek-Way-89117/home/29529371,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2399-Malaga-Peak-St-89135/home/29054231,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/321-Bent-Creek-Dr-89107/home/29225745,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11216-Playa-Bonita-Ave-89138/home/28978515,Minimal,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/600-Baysville-Ct-89144/home/29114379,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/317-Lake-Windemere-St-89138/home/28985934,Moderate,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/1837-Ardilea-St-89135/home/29320661,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10417-Niagara-Falls-Ln-89144/home/29113171,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1213-Daytona-Ln-89117/home/29526373,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1049-Nevada-Sky-St-89128/home/29204548,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10236-Amber-Hue-Ln-89144/home/29112789,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8139-Retriever-Ave-89147/home/29001741,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/121-Sarabeth-St-89138/home/173620960,,,,
https://www.redfin.com/NV/Las-Vegas/128-Farkas-Ln-89145/home/29209367,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/225-Robledo-St-89138/home/177121596,,,,
https://www.redfin.com/NV/Las-Vegas/7221-Tempest-Pl-89145/home/29222474,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1152-Prospering-Creek-ST-89135/unit-8/home/179516165,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/587-Del-Giorno-St-89138/home/29891901,Minimal,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/3482-Straight-Arrow-Dr-89117/home/29552103,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/Acadia-Ridge/Alba/home/177029618,,,,
https://www.redfin.com/NV/Las-Vegas/Acadia-Ridge/Torre-Elite/home/177057244,,,,
https://www.redfin.com/NV/Las-Vegas/Acadia-Ridge/Torre/home/177057245,,,,
https://www.redfin.com/NV/Las-Vegas/Acadia-Ridge/Estella-Elite/home/177057246,,,,
https://www.redfin.com/NV/Las-Vegas/Acadia-Ridge/Estella/home/177057247,,,,
https://www.redfin.com/NV/Las-Vegas/Acadia-Ridge/Alba-Elite/home/177057248,,,,
https://www.redfin.com/NV/Las-Vegas/2078-Scanlon-Ferry-Ct-89156/unit-101/home/29480532,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2050-Los-Feliz-St-89156/unit-173/home/28987789,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6918-Canary-Ivy-Way-89156/home/29281662,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2230-Shatz-St-89156/home/29371292,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6953-Hathaway-Dr-89156/home/29374288,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6772-Warthog-Ave-89156/home/183043871,,,,
https://www.redfin.com/NV/Las-Vegas/2050-Los-Feliz-St-89156/unit-121/home/28978310,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6423-Moonglow-Dr-89156/home/29372479,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3053-Forest-Falls-Ct-89156/home/28970548,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6706-Warthog-Ave-89156/home/183043840,,,,
https://www.redfin.com/NV/Las-Vegas/6737-Warthog-Ave-89156/home/183043847,,,,
https://www.redfin.com/NV/North-Las-Vegas/2204-Bennett-St-89030/home/29324768,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3252-Cheyenne-Gardens-Way-89032/home/28973747,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4125-Thomas-Patrick-Ave-89032/home/29027510,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1936-Neoga-St-89115/home/148024860,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4429-Marlena-Cir-89108/home/29307637,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3318-Trotting-Horse-Rd-89032/home/29245856,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1821-Verde-Mirada-Dr-89115/home/29062266,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/708-Lillis-Ave-89030/home/29326297,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6510-Viewpoint-Dr-89156/home/29372601,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4343-Harristown-Dr-89115/home/163845999,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1316-Lawry-Ave-89106/home/29322854,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3640-Lake-Victoria-Dr-89032/home/29254356,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4170-Ripple-River-Ave-89115/home/29364919,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4409-Erica-Dr-89032/home/29245230,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1828-Walnut-Hollow-St-89115/home/178669320,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3453-Lonesome-Drum-St-89032/home/28987075,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6464-Bubbling-Springs-Ave-89156/home/29360804,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5465-Madre-Mesa-Dr-89108/home/29136133,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6123-Canter-Glen-Ave-89122/home/29482185,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6895-E-Washington-Ave-89110/home/29375283,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5518-Avenida-Vaquero-89108/home/29134816,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5308-Gipsy-Ave-89107/home/29235575,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6259-Santander-Ave-89103/home/29546232,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4010-Evesham-Ct-89121/home/29424773,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/628-N-21st-St-89101/home/29335997,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4641-Plata-del-Sol-Dr-89121/home/29428825,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/928-Pinehurst-Dr-89109/home/29467006,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4640-Sheppard-Dr-89122/home/29430208,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2499-Swan-Ln-89121/home/29507107,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6531-Jordan-River-Dr-89156/home/29358644,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1779-Sycamore-Trl-89108/home/29307496,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1691-Morning-Quiet-St-89156/home/29189436,Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4907-Chidlaw-St-89115/unit-3/home/183991530,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4907-Chidlaw-St-89115/unit-2/home/183991527,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3841-Canary-Cedar-St-89032/home/29859921,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/220-Buck-Ranch-Ave-89032/home/30175563,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4553-Queens-Hill-St-89031/home/179978367,,,,
https://www.redfin.com/NV/North-Las-Vegas/4545-Queens-Hill-St-89031/home/179978365,,,,
https://www.redfin.com/NV/North-Las-Vegas/4554-Queens-Hill-St-89031/home/179978393,,,,
https://www.redfin.com/NV/North-Las-Vegas/4549-Queens-Hill-St-89031/home/179978366,,,,
https://www.redfin.com/NV/North-Las-Vegas/4541-Queens-Hill-St-89031/home/179978364,,,,
https://www.redfin.com/NV/North-Las-Vegas/3911-McGregor-Way-89032/home/29253677,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2116-Lost-Maple-St-89115/home/28987514,Minor,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6479-Elwood-Mead-Ave-89156/unit-101/home/29480521,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4289-Studio-St-89115/home/29351334,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6328-Kell-Ln-89156/home/29372566,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2731-Perliter-Ave-89030/home/28968274,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4542-Queens-Hill-St-89031/home/179978391,,,,
https://www.redfin.com/NV/North-Las-Vegas/4540-Anspach-St-89031/home/177318090,,,,
https://www.redfin.com/NV/North-Las-Vegas/4536-Anspach-St-89031/home/177318089,,,,
https://www.redfin.com/NV/North-Las-Vegas/2724-Graceful-Grove-Ave-89032/home/54559855,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2600-Daley-St-89030/home/29259001,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2009-Perliter-Ave-89030/home/29326969,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1566-Del-Mar-Ave-89169/home/29467562,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3036-Sierra-Ridge-Dr-89156/home/29359014,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6570-Viewpoint-Dr-89156/home/29372600,Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3674-Via-Sonja-Ave-89115/home/145869772,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1517-McGrail-St-89110/home/29383097,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4046-Aaron-Scott-St-89032/home/29894090,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4123-Jessica-Marie-St-89032/home/29894147,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2805-Alcoa-Ave-89102/home/29464958,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2105-Jansen-Ave-89101/home/29335474,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5208-Starter-Ave-89156/home/29045531,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6796-Warthog-Ave-89156/home/183043867,,,,
https://www.redfin.com/NV/North-Las-Vegas/1615-Harewood-Ave-89030/home/29261798,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3708-Taylor-Ave-89030/home/29331237,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4000-Emerson-Ave-89121/home/29423861,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6350-Waterdragon-Ave-89110/home/29893962,Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4508-Pencester-St-89115/home/166471178,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1408-E-Carson-Ave-89101/home/29348303,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/616-Marcella-Ave-89030/home/29324057,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4533-Queens-Hill-St-89031/home/179978362,,,,
https://www.redfin.com/NV/North-Las-Vegas/3404-Siler-Ave-89030/home/29256759,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4112-Solar-System-St-89032/home/29061950,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/277-Pecos-Way-89121/home/29412740,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2266-Hidden-View-St-89156/home/29908947,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2357-Bridle-Wreath-Ln-89156/home/29371243,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4319-Saddle-Brook-Park-Dr-89115/home/166541268,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4312-Heavenly-Bamboo-Way-89115/home/165846825,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3608-Hudson-Bay-Ave-89110/home/29386134,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1282-Laguna-Ave-89169/home/29467787,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5207-Paradise-Valley-Ave-89156/home/29911656,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1514-S-13th-St-89104/home/29451505,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4128-Golden-Sol-St-89032/home/179978572,,,,
https://www.redfin.com/NV/North-Las-Vegas/4136-Golden-Sol-St-89032/home/179978574,,,,
https://www.redfin.com/NV/North-Las-Vegas/1569-Cowboy-Path-Ave-89032/home/179978566,,,,
https://www.redfin.com/NV/Las-Vegas/6790-Warthog-Ave-89156/home/183043868,,,,
https://www.redfin.com/NV/Las-Vegas/3591-Driving-Range-St-89122/home/29865354,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/500-Greenbriar-Townhouse-Way-89121/home/29411729,,,,
https://www.redfin.com/NV/North-Las-Vegas/2525-Vana-Ave-89030/home/29258044,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6027-Peach-Orchard-Rd-89142/home/29401825,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4259-Puebla-St-89115/home/29352194,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4625-E-Monroe-Ave-89110/home/29381375,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1700-Atlantic-St-89104/home/29451026,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/236-Vista-Valley-St-89110/home/29397057,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4529-Anspach-St-89031/home/177318039,,,,
https://www.redfin.com/NV/Las-Vegas/1728-Wendell-Williams-Ave-89106/home/29860941,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6791-Globemaster-Ct-89156/home/183043878,,,,
https://www.redfin.com/NV/Las-Vegas/1518-Golden-Arrow-Dr-89169/home/29468459,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6092-Fox-Creek-Ave-89122/home/29482127,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2999-Bel-Air-Dr-89109/home/29466831,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5956-Sandra-Field-Ct-89110/home/29933198,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4521-Anspach-St-89031/home/177318037,,,,
https://www.redfin.com/NV/Las-Vegas/2943-Gunnery-Forge-St-89156/home/175524373,,,,
https://www.redfin.com/NV/North-Las-Vegas/4157-Sandia-Star-Dr-89032/home/179978582,,,,
https://www.redfin.com/NV/North-Las-Vegas/1569-Gold-Sunset-Ave-89032/home/179978608,,,,
https://www.redfin.com/NV/North-Las-Vegas/2540-Spear-St-89030/home/29280904,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2745-Salt-Lake-St-89030/home/29271740,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2729-Saint-George-St-89030/home/29270704,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/601-Frederick-Ave-89106/home/29325399,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/431-N-Fogg-St-89110/home/29395542,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1944-Randa-Ln-89104/home/29410526,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4544-Hearts-Desire-Ave-89115/home/29028063,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/213-N-18th-St-89101/unit-C/home/29349810,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/945-Vegas-Valley-Dr-89109/home/29465945,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3332-Lovell-Ct-89121/home/29475518,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3372-Sheep-Canyon-St-89122/home/29029045,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/388-Dolorosa-St-89110/home/29393950,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2110-Keller-Ct-89032/home/29250606,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2990-Spokane-Dr-89121/home/29472651,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1530-Bonita-Ave-89104/home/29452558,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5730-Coleridge-Way-89142/home/29416625,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4657-Warner-Pl-89115/home/29352437,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2561-Early-Sky-Ct-89142/home/45356807,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1165-Panorama-Heights-St-89110/home/29916687,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2799-Heritage-Dr-89121/home/29472438,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2106-Spencer-St-89104/home/29454794,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2500-Sierra-Bello-Ave-89106/unit-102/home/29310855,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1590-Cowboy-Path-Ave-89032/home/179978596,,,,
https://www.redfin.com/NV/North-Las-Vegas/4558-Queens-Hill-St-89031/home/179978394,,,,
https://www.redfin.com/NV/North-Las-Vegas/4557-Queens-Hill-St-89031/home/179978368,,,,
https://www.redfin.com/NV/North-Las-Vegas/4561-Queens-Hill-St-89031/home/179978369,,,,
https://www.redfin.com/NV/North-Las-Vegas/4562-Queens-Hill-St-89031/home/179978395,,,,
https://www.redfin.com/NV/Las-Vegas/2859-Gunnery-Forge-St-89156/home/179957937,,,,
https://www.redfin.com/NV/Las-Vegas/10386-Vanhoy-Crest-AVE-Unknown/home/187592129,,,,
https://www.redfin.com/NV/Las-Vegas/231-Dougram-Ave-89101/home/50268281,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10378-Vanhoy-Crest-AVE-Unknown/home/187593507,,,,
https://www.redfin.com/NV/Las-Vegas/1808-Windchime-Dr-89106/home/29308824,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2897-Overlook-Brook-St-89156/home/179957896,,,,
https://www.redfin.com/NV/Las-Vegas/1813-Lamplighter-Ln-89104/home/29454772,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1819-Beverly-Way-89104/home/29455610,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6730-Warthog-Ave-89156/home/183043835,,,,
https://www.redfin.com/NV/Las-Vegas/6778-Warthog-Ave-89156/home/183043870,,,,
https://www.redfin.com/NV/Las-Vegas/6718-Warthog-Ave-89156/home/183043837,,,,
https://www.redfin.com/NV/Las-Vegas/976-Balzar-Ave-89106/home/29321097,Minimal,Minimal,Severe,Minimal
