Price,Bedroom(s),Bathroom,Area (),Address,Other info,Image,Detail link,Zip Code
"$465,000 ",4,2,"2,173","4620 Windy Hollow St, Las Vegas, NV 89130",,https://photos.zillowstatic.com/fp/0a6119e99aafcd2f1fdc3e8c72e2a623-p_e.jpg,https://www.zillow.com/homedetails/4620-Windy-Hollow-St-Las-Vegas-NV-89130/6919016_zpid/,89130
"$219,999 ",2,2,"1,122","466 Las Casitas Way, Las Vegas, NV 89121",,https://photos.zillowstatic.com/fp/dd8d2016fe0ad7f99deb03d2e0e9a2ee-p_e.jpg,https://www.zillow.com/homedetails/466-Las-Casitas-Way-Las-Vegas-NV-89121/7052884_zpid/,89121
"$2,800,000 ",5,7,"5,782","4665 N Chieftain St, Las Vegas, NV 89129",,https://photos.zillowstatic.com/fp/a280e99dc07e12dd5cc341befd4514ed-p_e.jpg,https://www.zillow.com/homedetails/4665-N-Chieftain-St-Las-Vegas-NV-89129/66828217_zpid/,89129
"$240,000 ",4,2,720,"4670 Esplanade Way, Las Vegas, NV 89121",,https://photos.zillowstatic.com/fp/914be572fda884728e6a7e6e1d540c35-p_e.jpg,https://www.zillow.com/homedetails/4670-Esplanade-Way-Las-Vegas-NV-89121/81828751_zpid/,89121
"$385,000 ",3,2,"1,240","4689 E Rochelle Ave, Las Vegas, NV 89121",,https://photos.zillowstatic.com/fp/c2f548ba542cf93ef2c0cba44ba56f73-p_e.jpg,https://www.zillow.com/homedetails/4689-E-Rochelle-Ave-Las-Vegas-NV-89121/7063014_zpid/,89121
"$196,500 ",2,2,1073,"4740 Obannon Dr Unit A, Las Vegas, NV 89102",https://ssl.cdn-redfin.com/photo/95/islphoto/850/genIslnoResize.2527850_0.jpg,https://www.redfin.com/NV/Las-Vegas/4740-Obannon-Dr-89102/unit-A/home/29460650,,89102
"$196,500 ",2,2,1073,"4740 Obannon Dr Unit B, Las Vegas, NV 89102",https://ssl.cdn-redfin.com/photo/95/islphoto/410/genIslnoResize.2528410_2.jpg,https://www.redfin.com/NV/Las-Vegas/4740-Obannon-Dr-89102/unit-B/home/29460657,,89102
"$414,900 ",4,2,"1,574","4766 S Mojave Rd, Las Vegas, NV 89121",https://ssl.cdn-redfin.com/photo/95/islphoto/476/genIslnoResize.2526476_9.jpg,https://www.redfin.com/NV/Las-Vegas/4766-S-Mojave-Rd-89121/home/29509601,,89121
"$425,000 ",4,3,"2,067","4774 Willow Glen Dr, Las Vegas, NV 89147",,https://photos.zillowstatic.com/fp/a9a85fd483ee717a45c987c5bea2927f-p_e.jpg,https://www.zillow.com/homedetails/4774-Willow-Glen-Dr-Las-Vegas-NV-89147/7134661_zpid/,89147
"$399,500 ",3,2,"1,687","4785 San Sebastian Ave, Las Vegas, NV 89121",,https://photos.zillowstatic.com/fp/3a760d134e9dc51dc3bcdd5c2a442c4a-p_e.jpg,https://www.zillow.com/homedetails/4785-San-Sebastian-Ave-Las-Vegas-NV-89121/7062958_zpid/,89121
"$299,000 ",3,3,"1,468","4795 Straight Flush Dr UNIT 102, Whitney, NV 89122",,https://photos.zillowstatic.com/fp/321c1760ba5cbcd351f98b7c570d569b-p_e.jpg,https://www.zillow.com/homedetails/4795-Straight-Flush-Dr-UNIT-102-Whitney-NV-89122/94711360_zpid/,89122
"$335,000 ",5,2,"1,804","48 Prince Ln, Las Vegas, NV 89110",,https://photos.zillowstatic.com/fp/31fe724998010dc97412ffe8f5b8485d-p_e.jpg,https://www.zillow.com/homedetails/48-Prince-Ln-Las-Vegas-NV-89110/7037505_zpid/,89110
"$350,000 ",5,2,"1,359","4807 Fairfax Ave, Las Vegas, NV 89120",https://ssl.cdn-redfin.com/photo/95/islphoto/601/genIslnoResize.2527601_0.jpg,https://www.redfin.com/NV/Las-Vegas/4807-Fairfax-Ave-89120/home/29440964,,89120
"$449,000 ",3,3,"2,365","4812 Braeburn Dr, Las Vegas, NV 89130",,https://photos.zillowstatic.com/fp/a7669e387f30a2a20bd58d21dd4ec5db-p_e.jpg,https://www.zillow.com/homedetails/4812-Braeburn-Dr-Las-Vegas-NV-89130/6904997_zpid/,89130
"$424,900 ",3,2,"1,782","4813 Americanwood St, Las Vegas, NV 89130",,https://photos.zillowstatic.com/fp/0a98dcc278b66a6bd8e1f85addf70025-p_e.jpg,https://www.zillow.com/homedetails/4813-Americanwood-St-Las-Vegas-NV-89130/6903507_zpid/,89130
"$450,000 ",4,2,"1,856","4814 Plata Del Sol Dr, Las Vegas, NV 89121",,https://www.redfin.com/NV/Las-Vegas/4814-Plata-del-Sol-Dr-89121/home/29428846,,89121
"$449,900 ",3,3,"1,684","4832 Whispering Spring Ave, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/217b47fe13b34065d6282817ccad33a6-p_e.jpg,https://www.zillow.com/homedetails/4832-Whispering-Spring-Ave-Las-Vegas-NV-89131/55725939_zpid/,89131
"$415,000 ",4,3,"2,307","4875 Eureka Diamond Ct, Las Vegas, NV 89139",,https://photos.zillowstatic.com/fp/66f3591e8fcaf16bb0d820a49e3ac69e-p_e.jpg,https://www.zillow.com/homedetails/4875-Eureka-Diamond-Ct-Las-Vegas-NV-89139/62902099_zpid/,89139
"$370,777 ",4,3,"1,684","4905 Royal Lake Ave, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/0e99d523261af9d841c0c62d725b3346-p_e.jpg,https://www.zillow.com/homedetails/4905-Royal-Lake-Ave-Las-Vegas-NV-89131/58749060_zpid/,89131
"$286,215 ",2,2.5,1077,"4907 Chidlaw Ave #1, Las Vegas, NV 89115",,https://www.redfin.com/NV/Las-Vegas/4907-Chidlaw-St-89115/unit-1/home/183991525,,89115
"$338,099 ",3,3,"1,480","4907 Chidlaw Ave #3, Las Vegas, NV 89115",,https://photos.zillowstatic.com/fp/9c51740a10faaa0296c26932237eae71-p_e.jpg,https://www.zillow.com/homedetails/4907-Chidlaw-Ave-3-Las-Vegas-NV-89115/2055688402_zpid/,89115
"$2,250,000 ",3,2.5,"3,887","4910 Cougar Ridge Trl, Mount Charleston, NV 89124",https://ssl.cdn-redfin.com/photo/95/islphoto/207/genIslnoResize.2528207_0.jpg,https://www.redfin.com/NV/Las-Vegas/4910-Cougar-Ridge-Trl-89124/home/29845565,,89124
"$429,900 ",3,2,"1,570","4916 Virginia Falls Ln, Las Vegas, NV 89130",,https://photos.zillowstatic.com/fp/56776d879684db429d70bbe426501be1-p_e.jpg,https://www.zillow.com/homedetails/4916-Virginia-Falls-Ln-Las-Vegas-NV-89130/6917583_zpid/,89130
"$649,750 ",2,3,"1,734","4919 Mount Pleasant Ln, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/4bdbb41e55315804c00f0ff43c633141-p_e.jpg,https://www.zillow.com/homedetails/4919-Mount-Pleasant-Ln-Las-Vegas-NV-89113/7147357_zpid/,89113
"$324,000 ",3,2,"1,106","4922 Sedimentary St, Las Vegas, NV 89122",,https://photos.zillowstatic.com/fp/d76ee9caa7ad4cea50f120d40af789a4-p_e.jpg,https://www.zillow.com/homedetails/4922-Sedimentary-St-Las-Vegas-NV-89122/61745287_zpid/,89122
"$410,000 ",4,3,"1,892","4929 Fiesta Lakes St, Las Vegas, NV 89130",,https://photos.zillowstatic.com/fp/76ceb8479281ee1060ac944dc014a5c1-p_e.jpg,https://www.zillow.com/homedetails/4929-Fiesta-Lakes-St-Las-Vegas-NV-89130/6905187_zpid/,89130
"$286,000 ",3,2,"1,501","4930 Vista Flora Way, Las Vegas, NV 89121",,https://www.redfin.com/NV/Las-Vegas/4930-Vista-Flora-Way-89121/home/29421305,,89121
"$290,000 ",2,2,924,"4955 Jeffreys St Unit 308-310, Las Vegas, NV 89119",,https://www.redfin.com/NV/Las-Vegas/4955-Jeffreys-St-89119/unit-308-310/home/187558168,,89119
"$199,500 ",2,2,"1,536","4965 Ridge Ave, Las Vegas, NV 89103",,https://photos.zillowstatic.com/fp/71a515ac60159e1101e1911b08e97107-p_e.jpg,https://www.zillow.com/homedetails/4965-Ridge-Ave-Las-Vegas-NV-89103/81826784_zpid/,89103
"$410,000 ",3,3,"1,615","4966 Tioga Pass Ave, Las Vegas, NV 89139",https://ssl.cdn-redfin.com/photo/95/islphoto/918/genIslnoResize.2526918_2.jpg,https://www.redfin.com/NV/Las-Vegas/4966-Tioga-Pass-Ave-89139/home/29036340,,89139
"$449,000 ",3,2,"1,763","4985 National Ave, Las Vegas, NV 89146",,https://photos.zillowstatic.com/fp/a46909d0caba0bcd08ea636e2dd2d545-p_e.jpg,https://www.zillow.com/homedetails/4985-National-Ave-Las-Vegas-NV-89146/7119968_zpid/,89146
"$310,000 ",3,2,"1,163","5002 S Rainbow Blvd UNIT 106, Las Vegas, NV 89118",,https://photos.zillowstatic.com/fp/a3c9c7c804bdcccca1fddf82e7d12025-p_e.jpg,https://www.zillow.com/homedetails/5002-S-Rainbow-Blvd-UNIT-106-Las-Vegas-NV-89118/66862278_zpid/,89118
"$425,000 ",3,2,"1,421","5016 Portraits Pl, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/d94ae230d5aa9a7969efb4eb91f97d76-p_e.jpg,https://www.zillow.com/homedetails/5016-Portraits-Pl-Las-Vegas-NV-89149/6901817_zpid/,89149
"$412,900 ",3,2,"1,499","502 Battle Mountain Dr, Las Vegas, NV 89110",,https://photos.zillowstatic.com/fp/1e9244d22d9dbd6ef6ac819176f6a669-p_e.jpg,https://www.zillow.com/homedetails/502-Battle-Mountain-Dr-Las-Vegas-NV-89110/7040933_zpid/,89110
"$349,900 ",4,3,"1,896","5065 Sagelyn St, Las Vegas, NV 89122",,https://photos.zillowstatic.com/fp/6f77ab17a9c684378834373ca069337a-p_e.jpg,https://www.zillow.com/homedetails/5065-Sagelyn-St-Las-Vegas-NV-89122/66837734_zpid/,89122
"$365,000 ",3,3,"1,196","5078 Bloodhound St, Whitney, NV 89122",,https://photos.zillowstatic.com/fp/d11112fdcfb7244f35f4813a78e508dd-p_e.jpg,https://www.zillow.com/homedetails/5078-Bloodhound-St-Whitney-NV-89122/318347470_zpid/,89122
"$349,900 ",3,2,"1,736","509 N Torrey Pines Dr, Las Vegas, NV 89107",,https://photos.zillowstatic.com/fp/433ac24d5cc4289085dd275f46a5409a-p_e.jpg,https://www.zillow.com/homedetails/509-N-Torrey-Pines-Dr-Las-Vegas-NV-89107/6960740_zpid/,89107
"$535,000 ",4,3,"1,561","5112 Chambliss Dr, Las Vegas, NV 89130",,https://photos.zillowstatic.com/fp/17dc3888daa7c3919e55ce142fdde830-p_e.jpg,https://www.zillow.com/homedetails/5112-Chambliss-Dr-Las-Vegas-NV-89130/6903312_zpid/,89130
"$260,000 ",3,2,"1,329","5115 Sitka Ln, Las Vegas, NV 89122",,https://photos.zillowstatic.com/fp/fd14732cc128f71731aec19afe7997e3-p_e.jpg,https://www.zillow.com/homedetails/5115-Sitka-Ln-Las-Vegas-NV-89122/81830711_zpid/,89122
"$349,900 ",3,2,"1,424","512 Bedford Rd, Las Vegas, NV 89107",,https://photos.zillowstatic.com/fp/b3d552d9f7559c73845172af6d3901d2-p_e.jpg,https://www.zillow.com/homedetails/512-Bedford-Rd-Las-Vegas-NV-89107/7012724_zpid/,89107
"$189,900 ",2,1,816,"5121 River Glen Dr UNIT 143, Las Vegas, NV 89103",,https://photos.zillowstatic.com/fp/c8ce4859b495fe7e34ce521dc9e92e6d-p_e.jpg,https://www.zillow.com/homedetails/5121-River-Glen-Dr-UNIT-143-Las-Vegas-NV-89103/63327559_zpid/,89103
"$220,000 ",2,2,965,"5131 Lindell Rd #104, Las Vegas, NV 89118",https://ssl.cdn-redfin.com/photo/95/islphoto/750/genIslnoResize.2524750_1.jpg,https://www.redfin.com/NV/Las-Vegas/5131-Lindell-Rd-89118/unit-104/home/29577008,,89118
"$770,000 ",3,2,"2,366","5166 N Chieftain St, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/dcc56e4e15800b6d67cb96b6e0e602d2-p_e.jpg,https://www.zillow.com/homedetails/5166-N-Chieftain-St-Las-Vegas-NV-89149/6899055_zpid/,89149
"$165,000 ",1,1,494,"5171 Lindell Rd UNIT 203, Spring Valley, NV 89118",,https://photos.zillowstatic.com/fp/0223b5c0fbd520eae45b3e5f0f2613be-p_e.jpg,https://www.zillow.com/homedetails/5171-Lindell-Rd-UNIT-203-Spring-Valley-NV-89118/7143079_zpid/,89118
"$350,000 ",3,2,"1,318","5209 Tamanar Dr, Las Vegas, NV 89130",,https://photos.zillowstatic.com/fp/697686a3871f84c1474365cf5354ba8f-p_e.jpg,https://www.zillow.com/homedetails/5209-Tamanar-Dr-Las-Vegas-NV-89130/6905229_zpid/,89130
"$359,900 ",3,2,"1,220","5221 Apple Valley Ln, Las Vegas, NV 89108",,https://photos.zillowstatic.com/fp/f926123ef81bd68fa47edb798c902eb0-p_e.jpg,https://www.zillow.com/homedetails/5221-Apple-Valley-Ln-Las-Vegas-NV-89108/6958401_zpid/,89108
"$225,000 ",2,2,978,"5221 River Glen Dr #194, Las Vegas, NV 89103",https://ssl.cdn-redfin.com/photo/95/islphoto/658/genIslnoResize.2527658_5.jpg,https://www.redfin.com/NV/Las-Vegas/5221-River-Glen-Dr-89103/unit-194/home/29031148,,89103
"$225,000 ",2,2,978,"5221 River Glen Dr UNIT 194, Las Vegas, NV 89103",,https://photos.zillowstatic.com/fp/c3db7adde50e55f203bfb8d53ffb24e7-p_e.jpg,https://www.zillow.com/homedetails/5221-River-Glen-Dr-UNIT-194-Las-Vegas-NV-89103/63327610_zpid/,89103
"$225,000 ",3,2,"1,764","5235 Sir James Way, Las Vegas, NV 89110",,https://photos.zillowstatic.com/fp/20d82a9c20bb9964b24da0a0460247fd-p_e.jpg,https://www.zillow.com/homedetails/5235-Sir-James-Way-Las-Vegas-NV-89110/81828322_zpid/,89110
"$452,900 ",4,3,"2,220","5243 Sunnywood Dr, Las Vegas, NV 89120",,https://photos.zillowstatic.com/fp/4e3d04a025f1fd840a0d033fc518ec08-p_e.jpg,https://www.zillow.com/homedetails/5243-Sunnywood-Dr-Las-Vegas-NV-89120/7072453_zpid/,89120
"$300,000 ",2,2,1034,"5250 S Rainbow Blvd #2037, Las Vegas, NV 89118",https://ssl.cdn-redfin.com/photo/95/islphoto/297/genIslnoResize.2528297_0.jpg,https://www.redfin.com/NV/Las-Vegas/5250-S-Rainbow-Blvd-89118/unit-2037/home/28965169,,89118
"$190,000 ",1,1,744,"5250 S Rainbow Blvd UNIT 1075, Las Vegas, NV 89118",,https://photos.zillowstatic.com/fp/fc291700cf1d43d2ba9ab215c6edf4a3-p_e.jpg,https://www.zillow.com/homedetails/5250-S-Rainbow-Blvd-UNIT-1075-Las-Vegas-NV-89118/68276438_zpid/,89118
"$300,000 ",2,2,"1,034","5250 S Rainbow Blvd UNIT 2037, Las Vegas, NV 89118",,https://photos.zillowstatic.com/fp/f96041995d638ff725aa6173f2e7be45-p_e.jpg,https://www.zillow.com/homedetails/5250-S-Rainbow-Blvd-UNIT-2037-Las-Vegas-NV-89118/68276371_zpid/,89118
"$210,500 ",2,2,987,"5265 Caspian Springs Dr UNIT 202, Las Vegas, NV 89120",,https://photos.zillowstatic.com/fp/fb7337821ba57b49e8607e9edca79f1f-p_e.jpg,https://www.zillow.com/homedetails/5265-Caspian-Springs-Dr-UNIT-202-Las-Vegas-NV-89120/7100013_zpid/,89120
"$389,999 ",3,3,"1,809","528 Crimson View Pl, Las Vegas, NV 89144",,https://photos.zillowstatic.com/fp/d3e9be76dfe42d89f892cfe4b7b3ccfe-p_e.jpg,https://www.zillow.com/homedetails/528-Crimson-View-Pl-Las-Vegas-NV-89144/6914104_zpid/,89144
"$660,000 ",3,3,"2,808","5291 Harrison Dr, Las Vegas, NV 89120",,https://photos.zillowstatic.com/fp/9508fe7178af17b47506514327116dff-p_e.jpg,https://www.zillow.com/homedetails/5291-Harrison-Dr-Las-Vegas-NV-89120/7099638_zpid/,89120
"$679,900 ",4,3,"2,850","530 Sinfold Park St, Las Vegas, NV 89148",,https://photos.zillowstatic.com/fp/26d6a57af17f69aa6db772a52ae948c7-p_e.jpg,https://www.zillow.com/homedetails/530-Sinfold-Park-St-Las-Vegas-NV-89148/55109789_zpid/,89148
"$76,900 ",2,2,"1,344","5303 E Twain Ave, Las Vegas, NV 89122",,https://photos.zillowstatic.com/fp/8714bf8ffd818e5a918dda40b5a4f3e9-p_e.jpg,https://www.zillow.com/homedetails/5303-E-Twain-Ave-Las-Vegas-NV-89122/2061051579_zpid/,89122
"$875,000 ",4,3,"3,006","5304 Grand Teton Dr, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/eebc37dc96bb36dd27eace3486f570f2-p_e.jpg,https://www.zillow.com/homedetails/5304-Grand-Teton-Dr-Las-Vegas-NV-89131/6890525_zpid/,89131
"$340,000 ",3,2,"1,124","5308 Gipsy Ave, Las Vegas, NV 89107",,https://photos.zillowstatic.com/fp/c8539481470c95e5e35098aa44386a87-p_e.jpg,https://www.zillow.com/homedetails/5308-Gipsy-Ave-Las-Vegas-NV-89107/6980884_zpid/,89107
"$478,888 ",3,2,"1,722","5313 Fountain Palm St, Las Vegas, NV 89130",,https://photos.zillowstatic.com/fp/8c75ba84ef41f3a1bcde6cb73590cc20-p_e.jpg,https://www.zillow.com/homedetails/5313-Fountain-Palm-St-Las-Vegas-NV-89130/6904116_zpid/,89130
"$249,900 ",2,2,978,"5317 Indian River Dr UNIT 294, Las Vegas, NV 89103",,https://photos.zillowstatic.com/fp/c018769671a25668ef069048f1355424-p_e.jpg,https://www.zillow.com/homedetails/5317-Indian-River-Dr-UNIT-294-Las-Vegas-NV-89103/63328194_zpid/,89103
"$384,990 ",4,2,"1,610","5317 Lytton Ave, Las Vegas, NV 89146",,https://photos.zillowstatic.com/fp/2c04023bd8545b55c6d846e0aa3278e6-p_e.jpg,https://www.zillow.com/homedetails/5317-Lytton-Ave-Las-Vegas-NV-89146/7104594_zpid/,89146
"$3,799,995 ",5,6,"4,888","5318 Succulent Rose Dr, Summerlin, NV 89135",,https://photos.zillowstatic.com/fp/50173e17a8f4dc764f015c1697182436-p_e.jpg,https://www.zillow.com/homedetails/5318-Succulent-Rose-Dr-Summerlin-NV-89135/337609550_zpid/,89135
"$599,000 ",4,3,"2,543","5323 Hollymead Dr, Las Vegas, NV 89135",,https://photos.zillowstatic.com/fp/83099b292c38474d7c0511ab2d60448c-p_e.jpg,https://www.zillow.com/homedetails/5323-Hollymead-Dr-Las-Vegas-NV-89135/83032768_zpid/,89135
"$3,899,995 ",5,6,"4,969","5326 Succulent Rose Dr, Summerlin, NV 89135",,https://photos.zillowstatic.com/fp/37a8f6505721032fc4e0ec4a5534a0fb-p_e.jpg,https://www.zillow.com/homedetails/5326-Succulent-Rose-Dr-Summerlin-NV-89135/318351011_zpid/,89135
"$249,999 ",3,3,"1,170","5330 E Charleston Blvd UNIT 143, Sunrise Manor Town, NV 89142",,https://photos.zillowstatic.com/fp/f049c2d118e7add88175e3953e6351b1-p_e.jpg,https://www.zillow.com/homedetails/5330-E-Charleston-Blvd-UNIT-143-Sunrise-Manor-Town-NV-89142/7040533_zpid/,89142
"$849,900 ",4,4,"3,172","5361 Brevin Ct, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/9833723842317ee98f375f516f48ed6d-p_e.jpg,https://www.zillow.com/homedetails/5361-Brevin-Ct-Las-Vegas-NV-89131/337615399_zpid/,89131
"$255,000 ",3,2,"1,205","5368 River Glen Dr #345, Las Vegas, NV 89103",https://ssl.cdn-redfin.com/photo/95/islphoto/962/genIslnoResize.2527962_0.jpg,https://www.redfin.com/NV/Las-Vegas/5368-River-Glen-Dr-89103/unit-345/home/29030779,,89103
"$255,000 ",3,2,"1,205","5368 River Glen Dr UNIT 345, Spring Valley, NV 89103",,https://photos.zillowstatic.com/fp/df0b87e05b91b665d68ca49ff7f48bd6-p_e.jpg,https://www.zillow.com/homedetails/5368-River-Glen-Dr-UNIT-345-Spring-Valley-NV-89103/63327391_zpid/,89103
"$580,000 ",3,2,"1,620","5376 Hillsboro Ln, Las Vegas, NV 89120",https://ssl.cdn-redfin.com/photo/95/islphoto/898/genIslnoResize.2527898_1.jpg,https://www.redfin.com/NV/Las-Vegas/5376-Hillsboro-Ln-89120/home/29440604,,89120
"$399,900 ",4,3,"1,954","5400 Raccoon Valley Ln, Las Vegas, NV 89122",,https://photos.zillowstatic.com/fp/1cf90bc37f83938d1ee50008dc0912da-p_e.jpg,https://www.zillow.com/homedetails/5400-Raccoon-Valley-Ln-Las-Vegas-NV-89122/70059350_zpid/,89122
"$350,000 ",3,3,"1,297","541 Warminster Ave, Las Vegas, NV 89178",,https://photos.zillowstatic.com/fp/570bf029bad82a1b4066a5af85499cef-p_e.jpg,https://www.zillow.com/homedetails/541-Warminster-Ave-Las-Vegas-NV-89178/79871224_zpid/,89178
"$675,000 ",4,3,"2,411","5413 Alabaster Ct, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/5056671553c5616a69353115314b4c7e-p_e.jpg,https://www.zillow.com/homedetails/5413-Alabaster-Ct-Las-Vegas-NV-89149/6900420_zpid/,89149
"$479,900 ",3,2,"1,934","5418 Basset Hound Ave, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/953355467f496aad9bf96428e37b5bf4-p_e.jpg,https://www.zillow.com/homedetails/5418-Basset-Hound-Ave-Las-Vegas-NV-89131/53362830_zpid/,89131
"$359,000 ",3,2,"1,059","5421 Chela Dr, Las Vegas, NV 89120",,https://photos.zillowstatic.com/fp/7b1f95e770b8510c75d358bb9f19214d-p_e.jpg,https://www.zillow.com/homedetails/5421-Chela-Dr-Las-Vegas-NV-89120/7072704_zpid/,89120
"$515,000 ",4,2,"2,306","5426 Saint Bernard Ct, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/86be2d6502b3b7d6a8a5d60f379152ca-p_e.jpg,https://www.zillow.com/homedetails/5426-Saint-Bernard-Ct-Las-Vegas-NV-89131/53362844_zpid/,89131
"$525,000 ",3,2,"1,934","5430 Sharpei Ct, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/8d47c26208257e2a8d81cdab8992f717-p_e.jpg,https://www.zillow.com/homedetails/5430-Sharpei-Ct-Las-Vegas-NV-89131/54766807_zpid/,89131
"$290,000 ",3,2,"1,512","5447 N Sir Richard Dr, Las Vegas, NV 89110",,https://photos.zillowstatic.com/fp/4e2b0407e19727137a57841f07f6e120-p_e.jpg,https://www.zillow.com/homedetails/5447-N-Sir-Richard-Dr-Las-Vegas-NV-89110/81828821_zpid/,89110
"$389,000 ",3,3,"1,615","5456 Viscount Carlson Dr, Las Vegas, NV 89119",,https://photos.zillowstatic.com/fp/fc6511ab95d618d523b282e3f1433185-p_e.jpg,https://www.zillow.com/homedetails/5456-Viscount-Carlson-Dr-Las-Vegas-NV-89119/7103811_zpid/,89119
"$350,000 ",2,2,"1,297","546 Cabis Bay St, Las Vegas, NV 89178",,https://photos.zillowstatic.com/fp/a622ad9344b4cf574398e769c5851fb0-p_e.jpg,https://www.zillow.com/homedetails/546-Cabis-Bay-St-Las-Vegas-NV-89178/68657502_zpid/,89178
"$240,000 ",2,2,"1,320","546 Greenbriar Townhouse Way, Winchester, NV 89121",,https://photos.zillowstatic.com/fp/20310a490b03d9e32e72bd6f66a18e21-p_e.jpg,https://www.zillow.com/homedetails/546-Greenbriar-Townhouse-Way-Winchester-NV-89121/7052979_zpid/,89121
"$450,000 ",4,3,"1,824","5516 Madigan Ct, Las Vegas, NV 89118",,https://photos.zillowstatic.com/fp/855c52e9cacdc8ab541bead98cd9fd81-p_e.jpg,https://www.zillow.com/homedetails/5516-Madigan-Ct-Las-Vegas-NV-89118/53371898_zpid/,89118
"$565,000 ",4,3,"2,743","5521 Maple Bridge Ave, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/330d27a41bc52f05e937067581a7e12d-p_e.jpg,https://www.zillow.com/homedetails/5521-Maple-Bridge-Ave-Las-Vegas-NV-89131/59877864_zpid/,89131
"$215,000 ",1,1,776,"555 E Silverado Ranch Blvd UNIT 2150, Las Vegas, NV 89183",,https://photos.zillowstatic.com/fp/779198c84759acc478958c89330d5a0a-p_e.jpg,https://www.zillow.com/homedetails/555-E-Silverado-Ranch-Blvd-UNIT-2150-Las-Vegas-NV-89183/66863920_zpid/,89183
"$589,000 ",5,3,"2,314","5551 Corral Cir, Las Vegas, NV 89119",,https://photos.zillowstatic.com/fp/99125998ac88b7448542567b478740bf-p_e.jpg,https://www.zillow.com/homedetails/5551-Corral-Cir-Las-Vegas-NV-89119/7102931_zpid/,89119
"$395,000 ",3,3,"1,606","5608 Balzar Ave, Las Vegas, NV 89108",,https://photos.zillowstatic.com/fp/c6a208b43f29c5239738244f65b90733-p_e.jpg,https://www.zillow.com/homedetails/5608-Balzar-Ave-Las-Vegas-NV-89108/6955529_zpid/,89108
"$395,475 ",3,2,"1,374","5625 Steampunk St Lot 26, Las Vegas, NV 89118",https://ssl.cdn-redfin.com/photo/95/islphoto/454/genIslnoResize.2528454_0.jpg,https://www.redfin.com/NV/Las-Vegas/5625-Steampunk-ST-89118/unit-26/home/187577397,,89118
"$450,000 ",3,2,"1,672","5628 Sheila Ave, Las Vegas, NV 89108",,https://photos.zillowstatic.com/fp/b5bc9f10cb68319d41382daf9933b91d-p_e.jpg,https://www.zillow.com/homedetails/5628-Sheila-Ave-Las-Vegas-NV-89108/6933735_zpid/,89108
"$364,900 ",3,2,"1,471","5643 Forsythe Dr, Las Vegas, NV 89142",,https://photos.zillowstatic.com/fp/9f41de789f016398ec19a407698de757-p_e.jpg,https://www.zillow.com/homedetails/5643-Forsythe-Dr-Las-Vegas-NV-89142/7049134_zpid/,89142
"$180,000 ",2,2,958,"5650 E Sahara Ave UNIT 2045, Las Vegas, NV 89142",,https://photos.zillowstatic.com/fp/53b605dc25bc19b19cf1bff4e4ffcd6f-p_e.jpg,https://www.zillow.com/homedetails/5650-E-Sahara-Ave-UNIT-2045-Las-Vegas-NV-89142/53370332_zpid/,89142
"$486,405 ",4,3.5,2044,"5655 Beguiling Falls St Lot 38, Las Vegas, NV 89148",https://ssl.cdn-redfin.com/photo/95/islphoto/107/genIslnoResize.2528107_1.jpg,https://www.redfin.com/NV/Las-Vegas/5655-Beguiling-Ct-89149/unit-38/home/187530113,,89148
"$199,000 ",1,1,774,"5655 E Sahara Ave #1052, Las Vegas, NV 89142",,https://www.redfin.com/NV/Las-Vegas/5655-E-Sahara-Ave-89142/unit-1052/home/29827912,,89142
"$199,000 ",1,1,774,"5655 E Sahara Ave UNIT 1052, Las Vegas, NV 89142",,https://photos.zillowstatic.com/fp/5465ca4d59719ad75601c427e17e9dce-p_e.jpg,https://www.zillow.com/homedetails/5655-E-Sahara-Ave-UNIT-1052-Las-Vegas-NV-89142/52208639_zpid/,89142
"$588,000 ",4,4,"3,004","5685 Almocita Ct, Las Vegas, NV 89141",,https://photos.zillowstatic.com/fp/7312355ae599ead57b531d37ac4f9056-p_e.jpg,https://www.zillow.com/homedetails/5685-Almocita-Ct-Las-Vegas-NV-89141/54894018_zpid/,89141
"$220,000 ",3,2,"1,254","5702 W Lake Mead Blvd, Las Vegas, NV 89108",,https://photos.zillowstatic.com/fp/53d9ac72316acf2df188618e29794302-p_e.jpg,https://www.zillow.com/homedetails/5702-W-Lake-Mead-Blvd-Las-Vegas-NV-89108/6955765_zpid/,89108
"$419,000 ",5,2,"1,496","5709 Mossman Ave, Las Vegas, NV 89108",,https://photos.zillowstatic.com/fp/2905924be107ee06264ed9a0bd893fbd-p_e.jpg,https://www.zillow.com/homedetails/5709-Mossman-Ave-Las-Vegas-NV-89108/6933490_zpid/,89108
