URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Henderson/26-Arkansas-Ave-89015/home/29710620,80,37,53,Gordon McCaw Elementary School,9,Lyal Burkholder Junior High School,4,Foothill High School,5,"26 Arkansas Ave,Henderson,NV89015","$280,000 ",2,1,650,"Est. $1,734/mo",26 days,1942,"Residential, Single Family Residence",One Story,,"8,276 Sq. Ft.",,,"Carpet, Linoleum, Vinyl","Central, Electric","Central Air, Electric",$390 ,"Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/218-Twin-Creek-St-89074/home/29879989,61,34,41,Lorna J Kesterson Elementary School,6,Lyal Burkholder Junior High School,4,Foothill High School,5,"218 Twin Creek St,Henderson,NV89074","$355,000 ",3,2,"1,311","Est. $2,477/mo",27 days,2001,"Residential, Townhouse",One Story,$220/month,"3,653 Sq. Ft.",2,"Association, Community","Carpet, Ceramic Tile, Laminate","Central, Gas","Central Air, Electric","$1,307 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/363-Old-Erie-Pl-89011/home/184007704,8,31,27,C T Sewell Elementary School,6,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"363 Old Erie Pl,Henderson,NV89011","$544,990 ",3,2.5,"2,020","Est. $3,771/mo",27 days,2023,"Residential, Single Family Residence",One Story,$50/month,"5,663 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$4,904 ","Covered, Patio",0,0,0,0
https://www.redfin.com/NV/Henderson/945-Tami-Cir-89015/home/29703242,27,26,34,C T Sewell Elementary School,6,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"945 Tami Cir,Henderson,NV89015","$474,999 ",4,3,"1,736","Est. $2,993/mo",27 days,1984,"Residential, Single Family Residence",One Story,,0.27 Acres,2,"In Ground, Private",Laminate,"Central, Gas","Central Air, Electric","$1,264 ",,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/2802-Camelback-Ln-89074/home/29621286,56,36,60,Aggie Roberts Elementary School,4,Jack Lund Schofield Middle School,5,Silverado High School,5,"2802 Camelback Ln,Henderson,NV89074","$474,900 ",3,2,"1,571","Est. $3,261/mo",128 days,1989,"Residential, Single Family Residence",One Story,$126/month,"6,534 Sq. Ft.",2,"In Ground, Private, Community",Carpet,"Central, Gas","Central Air, Electric","$3,140 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/2813-Cacto-Ct-89074/home/29618168,49,33,56,Aggie Roberts Elementary School,4,Jack Lund Schofield Middle School,5,Silverado High School,5,"2813 Cacto Ct,Henderson,NV89074","$469,900 ",3,2.5,"1,873","Est. $2,979/mo",129 days,1986,"Residential, Single Family Residence",Two Story,$10/month,0.29 Acres,1,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$1,354 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10365-Mint-Leaves-St-89183/home/29940627,31,,35,John C. Bass Elementary School,6,Charles Silvestri Junior High School,5,Liberty High School,4,"10365 E Mint Leaves St,Las Vegas,NV89183","$365,000 ",3,2.5,"1,230","Est. $2,423/mo",131 days,2002,"Residential, Single Family Residence",Two Story,$76/month,"1,742 Sq. Ft.",1,Community,Tile,"Central, Gas","Central Air, Electric","$1,541 ",Porch,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9801-Bradford-Summit-St-89183/home/29638200,64,,40,John R Hummel Elementary School,5,Charles Silvestri Junior High School,5,Liberty High School,4,"9801 Bradford Summit St,Las Vegas,NV89183","$439,900 ",3,2.5,"1,529","Est. $2,862/mo",134 days,1998,"Residential, Single Family Residence",Two Story,$16/month,"4,356 Sq. Ft.",2,"In Ground, Private","Carpet, Tile","Central, Gas","Central Air, Electric","$2,064 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5517-Prospectors-Creek-Way-89122/home/29062492,18,28,36,Josh Stevens Elementary School,7,Francis H Cortney Junior High School,2,Basic Academy of Int'l Studies High School,3,"5517 Prospectors Creek Way,Las Vegas,NV89122","$347,900 ",3,2.5,"1,504","Est. $2,328/mo",135 days,2005,"Residential, Single Family Residence",Two Story,$115/month,"3,049 Sq. Ft.",2,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,292 ",Patio,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10590-Pueblo-Springs-St-89183/home/28979740,32,,47,John C. Bass Elementary School,6,Charles Silvestri Junior High School,5,Liberty High School,4,"10590 Pueblo Springs St,Las Vegas,NV89183","$400,000 ",3,2.5,"1,478","Est. $2,626/mo",135 days,2004,"Residential, Single Family Residence",Two Story,$44/month,"3,049 Sq. Ft.",2,,"Carpet, Linoleum, Tile, Vinyl","Central, Gas","Central Air, Electric","$1,803 ",,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Henderson/39-E-Pacific-Ave-89015/home/29709540,79,38,59,Gordon McCaw Elementary School,9,Lyal Burkholder Junior High School,4,Foothill High School,5,"39 E Pacific Ave,Henderson,NV89015","$289,900 ",3,1,"1,040","Est. $1,905/mo",136 days,1942,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",2,,Carpet,"Central, Gas","Central Air, Electric","$1,714 ",,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5049-Spencer-St-89119/unit-D/home/29512687,72,45,59,Jack Dailey Elementary School,6,Helen C Cannon Junior High School,4,Del Sol High School,3,"5049 Spencer St Unit D,Las Vegas,NV89119","$179,900 ",2,1.5,826,"Est. $1,341/mo",139 days,1979,"Residential, Townhouse",Two Story,$200/month,"2,256 Sq. Ft.",1,Community,Carpet,"Central, Electric","Central Air, Electric",$626 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3773-Casey-Dr-89120/home/29442244,40,36,37,Bill Y Tomiyasu Elementary School,4,Helen C Cannon Junior High School,4,Del Sol High School,3,"3773 Casey Dr,Las Vegas,NV89120","$259,900 ",3,3,"1,296","Est. $1,803/mo",140 days,1973,"Residential, Townhouse",One Story,$161/month,"3,920 Sq. Ft.",2,Community,Carpet,"Central, Electric","Central Air, Electric",$743 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/132-Almendio-Ln-89074/home/29618196,43,33,53,Aggie Roberts Elementary School,4,Jack Lund Schofield Middle School,5,Silverado High School,5,"132 Almendio Ln,Henderson,NV89074","$400,000 ",3,2.5,"1,646","Est. $2,555/mo",140 days,1986,"Residential, Single Family Residence",Two Story,$15/month,"5,227 Sq. Ft.",2,,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric","$1,432 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5243-Sunnywood-Dr-89120/home/29443892,16,35,34,Bill Y Tomiyasu Elementary School,4,Helen C Cannon Junior High School,4,Del Sol High School,3,"5243 Sunnywood Dr,Las Vegas,NV89120","$452,900 ",4,2.5,"2,220","Est. $2,942/mo",141 days,1976,"Residential, Single Family Residence",Two Story,,"6,970 Sq. Ft.",2,"In Ground, Private",Carpet,"Central, Gas","Central Air, Electric","$2,266 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/3769-Toscanella-Ave-89052/home/52623871,11,,34,Steve Schorr Elementary School,6,Del E Webb Middle School,8,Liberty High School,4,"3769 Toscanella Ave,Henderson,NV89052","$670,000 ",5,3,"3,221","Est. $4,581/mo",142 days,2013,"Residential, Single Family Residence",Two Story,$150/month,"6,534 Sq. Ft.",3,,"Carpet, Laminate, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$4,302 ","Covered, Enclosed, Patio, Porch",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1019-Sandy-Shale-St-89123/home/29631306,50,27,37,Roberta C Cartwright Elementary School,6,Charles Silvestri Junior High School,5,Silverado High School,5,"1019 Sandy Shale St,Las Vegas,NV89123","$515,000 ",3,2,"1,477","Est. $3,314/mo",146 days,1998,"Residential, Single Family Residence",One Story,$47/month,"7,841 Sq. Ft.",2,,"Carpet, Laminate","Central, Gas","Central Air, Electric","$1,810 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/1423-Orange-Jubilee-Rd-89014/home/29053001,38,33,37,Jim Thorpe Elementary School,4,Francis H Cortney Junior High School,2,Green Valley High School,5,"1423 Orange Jubilee Rd,Henderson,NV89014","$394,900 ",3,2.5,"1,972","Est. $2,685/mo",146 days,2006,"Residential, Single Family Residence",Two Story,$165/month,"1,307 Sq. Ft.",2,,Carpet,"Central, Gas","Central Air, Electric","$1,440 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4855-Tamalpias-Ave-89120/home/29440425,66,45,51,Harley Harmon Elementary School,3,Francis H Cortney Junior High School,2,Del Sol High School,3,"4855 Tamalpias Ave,Las Vegas,NV89120","$378,000 ",3,2,"1,236","Est. $2,417/mo",147 days,1963,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",1,,Ceramic Tile,"Central, Electric, Gas, High Efficiency","Electric, High Efficiency","$1,432 ","Covered, Patio, Porch",Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4760-Woodridge-Rd-89121/home/29509639,50,40,62,Lewis E Rowe Elementary School,7,C W Woodbury Middle School,2,Del Sol High School,3,"4760 Woodridge Rd,Las Vegas,NV89121","$414,900 ",4,2.5,"2,133","Est. $2,743/mo",148 days,1975,"Residential, Single Family Residence",Two Story,$115/month,"5,663 Sq. Ft.",2,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,275 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5446-Birchbrook-Ct-89120/home/29511605,38,37,40,Doris French Elementary School,6,Helen C Cannon Junior High School,4,Del Sol High School,3,"5446 Birchbrook Ct,Las Vegas,NV89120","$389,990 ",2,2,"1,839","Est. $3,141/mo",154 days,1988,"Residential, Single Family Residence",One Story,$649/month,"6,098 Sq. Ft.",2,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,460 ",Deck,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1833-E-Eldorado-Ln-89123/home/29613781,56,35,41,Charlotte Hill Elementary School,6,Jack Lund Schofield Middle School,5,Silverado High School,5,"1833 E Eldorado Ln,Las Vegas,NV89123","$799,000 ",5,3,"2,987","Est. $5,276/mo",154 days,1973,"Residential, Single Family Residence",One Story,,0.93 Acres,2,"Fenced, Fiberglass",Tile,"Central, Electric, Multiple Heating Units","Central Air, Electric, 2 Units","$5,032 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/3084-Evening-Mist-Ave-89052/home/29742098,9,0,15,Elise L. Wolff Elementary School,9,Del E Webb Middle School,8,Coronado High School,7,"3084 Evening Mist Ave,Henderson,NV89052","$550,000 ",3,2.5,"2,128","Est. $3,823/mo",154 days,2000,"Residential, Single Family Residence",One Story,$212/month,"6,970 Sq. Ft.",3,,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric, 2 Units","$3,210 ","Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Henderson/2428-Greens-Ave-89014/home/29648373,47,31,38,Estes M McDoniel Elementary School,9,Barbara And Hank Greenspun Junior High School,6,Green Valley High School,5,"2428 Greens Ave,Henderson,NV89014","$792,000 ",4,3,"3,390","Est. $5,095/mo",155 days,1983,"Residential, Single Family Residence",Two Story,,0.3 Acres,3,"In Ground, Private","Carpet, Linoleum, Tile, Vinyl","Central, Gas","Central Air, Electric","$3,366 ","Enclosed, Patio, Porch",Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Henderson/1168-Aspen-Cliff-Dr-89011/home/29449076,0,0,37,Josh Stevens Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"1168 Aspen Cliff Dr,Henderson,NV89011","$434,900 ",3,2.5,"1,770","Est. $2,840/mo",156 days,2008,"Residential, Single Family Residence",Two Story,$34/month,"5,227 Sq. Ft.",2,,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$2,095 ",Balcony,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2818-Calle-del-Oro-89120/home/29509671,68,41,60,Doris French Elementary School,6,Helen C Cannon Junior High School,4,Del Sol High School,3,"2818 Calle Del Oro,Las Vegas,NV89120","$282,900 ",2,1.5,"1,740","Est. $2,107/mo",156 days,1976,"Residential, Townhouse",Two Story,$230/month,871 Sq. Ft.,2,Community,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,893 ",Balcony,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/529-Quail-Bird-Pl-89052/home/29636689,61,33,54,Glen C. Taylor Elementary School,8,Bob Miller Middle School,7,Coronado High School,7,"529 Quail Bird Pl,Henderson,NV89052","$447,900 ",3,2,"1,264","Est. $2,895/mo",157 days,1999,"Residential, Single Family Residence",One Story,$35/month,"8,276 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$1,645 ","Covered, Patio",Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Henderson/158-Rocky-Star-St-89012/home/28995855,36,34,41,John Vanderburg Elementary School,9,Bob Miller Middle School,7,Foothill High School,5,"158 Rocky Star St,Henderson,NV89012","$549,000 ",3,3,"2,075","Est. $3,577/mo",160 days,2004,"Residential, Single Family Residence",Two Story,$55/month,"7,405 Sq. Ft.",2,"In Ground, Private",Laminate,"Central, Gas","Central Air, Electric","$2,217 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/832-Stepney-Pl-89011/home/177309357,2,19,31,C T Sewell Elementary School,6,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"832 Stepney Pl,Henderson,NV89011","$649,995 ",3,2.5,"2,031","Est. $4,083/mo",160 days,2023,"Residential, Single Family Residence",One Story,$50/month,"6,534 Sq. Ft.",3,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,194 ",,0,0,0,0
https://www.redfin.com/NV/Las-Vegas/130-Rhodium-Ave-89183/home/177144772,23,,31,John C. Bass Elementary School,6,Charles Silvestri Junior High School,5,Liberty High School,4,"130 Rhodium Ave,Las Vegas,NV89183","$640,000 ",3,2.5,"2,150","Est. $4,043/mo",160 days,2022,"Residential, Single Family Residence",One Story,$67/month,"6,534 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,030 ","Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6416-Jacobville-Ct-89122/home/92908020,20,34,48,Sister Robert Joseph Bailey Elementary School,4,Francis H Cortney Junior High School,2,Basic Academy of Int'l Studies High School,3,"6416 Jacobville Ct,Las Vegas,NV89122","$420,000 ",3,3,"2,173","Est. $2,843/mo",161 days,2015,"Residential, Single Family Residence",Two Story,$65/month,"3,920 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric","$2,695 ",Patio,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Henderson/366-Silva-Pl-89011/home/182480556,3,29,29,C T Sewell Elementary School,6,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"366 Silva Pl,Henderson,NV89011","$529,950 ",4,3,"2,310","Est. $3,282/mo",162 days,2023,"Residential, Single Family Residence",Two Story,$50/month,"3,920 Sq. Ft.",2,Community,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric, ENERGY STAR Qualified Equipment",$123 ,"Covered, Patio",0,0,0,0
https://www.redfin.com/NV/Henderson/249-Jessica-Grove-St-89015/home/29070834,39,30,46,Gordon McCaw Elementary School,9,Lyal Burkholder Junior High School,4,Foothill High School,5,"249 Jessica Grove St,Henderson,NV89015","$575,000 ",4,3,"2,334","Est. $3,713/mo",167 days,2006,"Residential, Single Family Residence",Two Story,$45/month,"5,663 Sq. Ft.",3,,"Carpet, Laminate, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$2,072 ","Balcony, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/919-Shadowfax-Rd-89015/home/29705652,14,25,34,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"919 Shadowfax Rd,Henderson,NV89015","$430,000 ",4,2,"1,878","Est. $2,747/mo",17 hours,1996,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",3,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Gas, High Efficiency","$1,597 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/412-Jena-St-89015/home/185774949,24,26,50,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"412 S Jena St,Henderson,NV89015","$707,888 ",4,2.5,"2,845","Est. $4,556/mo",1 day,2023,"Residential, Single Family Residence",One Story,$195/month,"8,080 Sq. Ft.",3,,"Carpet, Tile","Central, Gas, High Efficiency","Central Air, Electric, High Efficiency",$702 ,"Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/563-Duran-St-89015/home/29839869,24,33,38,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"563 Duran St,Henderson,NV89015","$489,000 ",4,2,"2,110","Est. $3,169/mo",6 days,2000,"Residential, Single Family Residence",One Story,$12/month,"7,841 Sq. Ft.",3,,"Carpet, Tile","Central, Gas","Central Air, Electric","$2,218 ","Covered, Patio",Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/1015-New-Creek-Ave-89015/home/28994030,24,29,46,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"1015 New Creek Ave,Henderson,NV89015","$598,000 ",4,3.5,"2,655","Est. $3,902/mo",6 days,2004,"Residential, Single Family Residence",One Story,$74/month,"8,276 Sq. Ft.",2,"Heated, In Ground, Private, Solar Heat",Tile,"Central, Gas","Central Air, Electric","$2,321 ","Covered, Patio",Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/994-River-Walk-Ct-89015/home/166566376,32,35,41,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"994 River Walk Ct,Henderson,NV89015","$519,900 ",4,2.5,"2,246","Est. $3,340/mo",6 days,1997,"Residential, Single Family Residence",Two Story,$24/month,"6,098 Sq. Ft.",2,,Carpet,"Central, Gas","Central Air, Electric","$1,864 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/1129-Devon-Downs-Ave-89015/home/29715423,19,31,32,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"1129 Devon Downs Ave,Henderson,NV89015","$539,900 ",4,3,"2,436","Est. $3,524/mo",7 days,1997,"Residential, Single Family Residence",Two Story,$12/month,"6,098 Sq. Ft.",3,"In Ground, Private","Carpet, Laminate, Tile","Central, Gas","Central Air, Electric, 2 Units","$2,757 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/Undisclosed-address-89015/home/29715802,27,33,35,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"Undisclosed Address,Henderson,NV89015","$529,950 ",4,3,"2,431","Est. $3,397/mo",12 days,1996,"Residential, Single Family Residence",One Story,$14/month,"6,970 Sq. Ft.",2,,Tile,"Central, Gas","Central Air, Electric","$1,937 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/1012-Zurich-Ave-89015/home/187471300,21,28,44,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"1012 Zurich Ave,Henderson,NV89015","$668,604 ",4,2.5,"2,575","Est. $4,320/mo",14 days,2023,"Residential, Single Family Residence",One Story,$195/month,"7,205 Sq. Ft.",3,,"Carpet, Tile","Central, Gas, High Efficiency","Central Air, Electric, 2 Units",$732 ,"Covered, Patio",0,0,0,0
https://www.redfin.com/NV/Henderson/302-Bay-Village-Pl-89011/home/177309561,8,31,27,C T Sewell Elementary School,6,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"302 Bay Village Pl,Henderson,NV89011","$392,299 ",3,2.5,"1,435","Est. $2,824/mo",27 days,2023,"Residential, Townhouse",Two Story,$82/month,"3,070 Sq. Ft.",2,Community,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$4,286 ",Porch,0,0,0,0
https://www.redfin.com/NV/Henderson/17-Laswell-St-89015/home/29708718,54,38,52,Gordon McCaw Elementary School,9,Lyal Burkholder Junior High School,4,Foothill High School,5,"17 Laswell St,Henderson,NV89015","$319,900 ",3,1,"1,110","Est. $1,972/mo",27 days,1952,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",2,,"Carpet, Laminate","Central, Gas","Central Air, Electric",$335 ,,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/821-Zinnia-Cir-89015/home/29704045,13,26,31,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"821 Zinnia Cir,Henderson,NV89015","$439,900 ",3,2,"1,359","Est. $2,800/mo",28 days,1997,"Residential, Single Family Residence",One Story,,"5,227 Sq. Ft.",3,,"Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,512 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/805-E-Sunset-Rd-89011/home/167787130,15,22,31,C T Sewell Elementary School,6,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"805 E Sunset Rd,Henderson,NV89011","$379,000 ",3,2.5,"1,503","Est. $2,567/mo",28 days,2020,"Residential, Townhouse",Two Story,$50/month,"2,178 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric","$2,688 ",Patio,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Henderson/725-N-Water-St-89015/home/174180656,20,34,28,C T Sewell Elementary School,6,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"725 N Water St,Henderson,NV89015","$489,990 ",3,2,"1,811","Est. $3,386/mo",28 days,2021,"Residential, Single Family Residence",One Story,$50/month,"5,663 Sq. Ft.",2,Community,"Carpet, Linoleum, Tile, Vinyl","Central, Gas, High Efficiency","Central Air, Electric, High Efficiency","$4,292 ","Covered, Patio",0,0,0,0
https://www.redfin.com/NV/Henderson/116-Milicity-Rd-89012/home/29881240,20,33,35,Ulis Newton Elementary School,7,Jack & Terry Mannion Middle School,8,Foothill High School,5,"116 Milicity Rd,Henderson,NV89012","$625,000 ",4,2.5,"2,838","Est. $4,042/mo",30 days,2001,"Residential, Single Family Residence",Two Story,,"6,098 Sq. Ft.",3,"In Ground, Private, Pool/Spa Combo, Waterfall","Carpet, Tile","Central, Gas","Central Air, Electric","$2,911 ","Covered, Patio, Porch",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/1525-Spiced-Wine-Ave-89074/unit-15105/home/144151254,21,31,33,Selma F Bartlett Elementary School,8,Barbara And Hank Greenspun Junior High School,6,Coronado High School,7,"1525 Spiced Wine Ave #15105,Henderson,NV89074","$384,000 ",3,2.5,"1,775","Est. $2,791/mo",32 days,2017,"Residential, Townhouse",Three Story,$250/month,"6,471 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric","$2,603 ",,0,0,0,0
https://www.redfin.com/NV/Henderson/760-Viento-del-Montagna-Ave-89012/home/29671069,17,34,21,Ulis Newton Elementary School,7,Jack & Terry Mannion Middle School,8,Foothill High School,5,"760 Viento Del Montagna Ave,Henderson,NV89012","$576,000 ",4,2,"2,162","Est. $3,672/mo",32 days,1999,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",2,"In Ground, Private, Waterfall","Carpet, Tile","Central, Gas","Central Air, Electric","$2,044 ","Enclosed, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/1020-Atticus-Ave-89015/home/29715805,24,32,34,Sue H Morrow Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"1020 Atticus Ave,Henderson,NV89015","$439,500 ",3,2,"1,305","Est. $2,792/mo",33 days,1996,"Residential, Single Family Residence",One Story,$13/month,"6,098 Sq. Ft.",2,,Laminate,"Central, Gas","Central Air, Electric","$1,291 ","Covered, Patio",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/178-Emerson-Hill-St-89012/home/52628539,22,35,33,Ulis Newton Elementary School,7,Jack & Terry Mannion Middle School,8,Foothill High School,5,"178 Emerson Hill St,Henderson,NV89012","$499,950 ",3,2,"1,848","Est. $3,255/mo",33 days,2012,"Residential, Single Family Residence",One Story,$65/month,"4,792 Sq. Ft.",2,,"Carpet, Hardwood","Central, Gas, Zoned","Central Air, Electric","$1,812 ",Patio,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/111-Ibiza-Lake-Dr-89011/home/181102615,0,0,9,Josh Stevens Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"111 Ibiza Lake Dr,Henderson,NV89011","$509,990 ",3,2.5,"1,831","Est. $3,469/mo",34 days,2023,"Residential, Single Family Residence",One Story,$244/month,"4,791 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas, High Efficiency","Central Air, Electric","$1,501 ",Patio,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Henderson/121-Barkset-Way-89011/home/181102634,0,0,10,Josh Stevens Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"121 Barkset Way,Henderson,NV89011","$509,990 ",2,2,"1,742","Est. $3,469/mo",34 days,2023,"Residential, Single Family Residence",One Story,$244/month,"5,662 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$1,501 ",Patio,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Henderson/114-Joshua-St-89015/home/29701139,58,38,72,Robert L Taylor Elementary School,2,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"114 Joshua St,Henderson,NV89015","$475,000 ",3,2,"1,906","Est. $2,944/mo",34 days,1953,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",,,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric",$675 ,"Covered, Patio, Porch",Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/3-Via-Dolcetto-89011/home/146416827,6,0,21,Josh Stevens Elementary School,7,B Mahlon Brown Junior High School,4,Basic Academy of Int'l Studies High School,3,"3 Via Dolcetto,Henderson,NV89011","$610,000 ",3,3,"2,158","Est. $4,302/mo",34 days,2017,"Residential, Single Family Residence",One Story,$253/month,"5,227 Sq. Ft.",2,,Tile,"Central, Gas","Central Air, Electric","$4,091 ","Covered, Patio",Minimal,Minor,Severe,Minimal
